鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中寮鄉,土地,樟平段1441~1470地號,158.27,,鄉村區,乙種建築用地,1090913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,10425,,0.0,0,含土地增值稅或其他稅費20682元;親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPTNMLOLRHPFFAM37EA,0.0,0.0,0.0,無,
名間鄉,房地(土地+建物),虎坑巷31~60號,8860.0,,特定農業區,農牧用地,1090723,土地1建物1車位0,全,一層,透天厝,見其他登記事項,見其他登記事項,1090620,5612.21,0,0,0,無,無,46000000,8196,,0.0,0,,RPPNMLPLRHPFFAM07EA,5612.21,0.0,0.0,無,
南投市,土地,半山段241~270地號,15.0,都市：其他:道路用地,,,1090907,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,36667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTNMLPLRHPFFAM47EA,0.0,0.0,0.0,無,
南投市,土地,內興段31~60地號,98.95,都市：其他:道路用地,,,1090905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,523775,5293,,0.0,0,,RPTNMLQLRHPFFAM57EA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),民權東街1~30號,121.96,,,,1090711,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090825,252.38,5,3,5,有,無,16580000,65695,,0.0,0,,RPTNMLOLRHPFFBM47EA,236.94,0.0,15.44,無,
國姓鄉,土地,墘溝段1651~1680地號,2500.0,,山坡地保育區,農牧用地,1090903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,52,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLNLRHPFFCM17EA,0.0,0.0,0.0,無,
埔里鎮,土地,三條崙段751~780地號,2882.0,,山坡地保育區,農牧用地,1090828,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,2498,,0.0,0,其中一筆土地上之樹木及電一併移轉,RPXNMLNLRHPFFCM87EA,0.0,0.0,0.0,無,0078
南投市,房地(土地+建物),信義街30巷31~60號,94.0,都市：其他:住宅區,,,1090629,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680000,103.8,5,2,2,有,無,2500000,24085,,0.0,0,依土地法第34條之1規定辦理出售，買方為隔壁鄰居親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;,RPXNMLLLRHPFFAM47EA,103.8,0.0,0.0,無,
名間鄉,土地,出林虎段421~450地號,1452.85,,一般農業區,丙種建築用地,1090810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21970000,15122,,0.0,0,,RPSNMLQLRHPFFAM37DA,0.0,0.0,0.0,無,
名間鄉,土地,名竹段61~90地號,2980.89,,特定農業區,農牧用地,1090725,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1677,,0.0,0,,RPTNMLKKRHPFFAM76DA,0.0,0.0,0.0,無,
草屯鎮,土地,新南坪段331~360地號,145.78,,山坡地保育區,丙種建築用地,1090915,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,3430,,0.0,0,,RPUNMLPKRHPFFBM47DA,0.0,0.0,0.0,無,0079
草屯鎮,土地,新南坪段331~360地號,145.78,,山坡地保育區,丙種建築用地,1090915,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,3430,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVNMLPKRHPFFBM57DA,0.0,0.0,0.0,無,0079
竹山鎮,土地,紫南段871~900地號,1560.74,,特定農業區,農牧用地,1090920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3588000,2299,,0.0,0,農作物;,RPTNMLPLRHPFFDM67DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),坑巷1~30號,526.2,,特定農業區,甲種建築用地,1090804,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0650120,82.34,2,1,1,有,無,1850000,22468,,0.0,0,,RPPNMLQLRHPFFDM37DA,82.34,0.0,0.0,無,
竹山鎮,房地(土地+建物),新和街90巷1~30號,175.0,都市：其他:住宅區,,,1090425,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081106,226.37,4,3,4,有,無,8600000,37991,,0.0,0,其他增建;,RPWNMLOKRHPFFDM77DA,226.37,0.0,0.0,無,
