交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,橫山段湳子小段151~180地號,1090313,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2640000,10372,0,02131
土地,橫山段湳子小段151~180地號,1090313,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,21560000,10588,0,02131
土地,橫山段湳子小段151~180地號,1090313,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2830000,11118,0,02131
土地,橫山段湳子小段151~180地號,1090713,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,34691800,13310,0,02131
土地,橫山段湳子小段151~180地號,1090713,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27700000,10882,0,02131
土地,橫山段湳子小段151~180地號,1090913,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6900000,13554,0,02131
土地,內海墘段361~390地號,1070413,土地7建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5470550,17410,0,02132
土地,內海墘段361~390地號,1080113,土地7建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8205650,17410,0,02132
土地,內海墘段361~390地號,1091013,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,250000,29343,0,02132
土地,內海墘段361~390地號,1100113,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1285000,30157,0,02132
