鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),南京街181~210號,13.64,商,,,1090905,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,81.33,1,2,2,有,有,6750000,82995,,0.0,0,,RPSPMLQJIIPFFAU37DA,48.23,0.0,5.16,有,
花蓮市,房地(土地+建物),南京街181~210號,12.02,商,,,1090917,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,72.28,1,2,2,有,有,6380000,88268,,0.0,0,,RPTPMLQJIIPFFAU47DA,42.72,0.0,4.29,有,
壽豐鄉,土地,萬富段1051~1080地號,2806.4,,一般農業區,農牧用地,1090810,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,1817,,0.0,0,,RPRPMLSJIIPFFAU47DA,0.0,0.0,0.0,無,0152
吉安鄉,房地(土地+建物),東里一街31~60號,13.41,商,,,1090909,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890509,82.59,2,1,1,有,有,4750000,57513,,0.0,0,,RPSOMLRJIIPFFAU37DA,46.86,0.0,13.15,有,0153
花蓮市,房地(土地+建物)+車位,民族路1~30號,10.59,都市：其他:商業區,,,1090916,土地1建物1車位1,十層，夾層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,111.87,2,3,1,有,有,5980000,53455,升降機械,11.13,0,停車位故障無法使用,RPTNMLMKIIPFFAU96DA,61.5,0.0,10.58,有,0154
吉安鄉,房地(土地+建物),文化二街120巷21弄1~30號,632.14,農,,,1090805,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070904,246.18,5,2,5,有,無,16800000,68243,,0.0,0,,RPPOMLSLRHPFFAU18DA,227.87,0.0,18.31,無,
新城鄉,房地(土地+建物),康樂一街119巷2弄1~30號,92.17,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750402,90.02,2,1,1,有,無,2950000,32770,,0.0,0,,RPUNMLOLRHPFFAU18DA,90.02,0.0,0.0,無,
吉安鄉,房地(土地+建物),中山路二段91~120號,150.0,商,,,1090918,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,,153.36,2,2,3,有,無,13600000,88680,,0.0,0,頂樓加蓋;其他增建;,RPPNMLQLRHPFFAU87DA,153.36,0.0,0.0,無,
新城鄉,房地(土地+建物),康樂一街119巷2弄1~30號,91.17,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750402,98.18,2,1,1,有,無,2950000,30047,,0.0,0,,RPXNMLOLRHPFFAU48DA,90.02,0.0,8.16,無,0155
新城鄉,房地(土地+建物),康樂一街119巷2弄1~30號,92.06,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750118,90.02,2,1,1,有,無,3050000,33881,,0.0,0,,RPOOMLOLRHPFFAU67DA,90.02,0.0,0.0,無,
新城鄉,房地(土地+建物),康樂一街119巷2弄1~30號,90.79,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750402,98.18,2,1,1,有,無,2950000,30047,,0.0,0,,RPPOMLOLRHPFFAU77DA,90.02,0.0,8.16,無,0156
新城鄉,房地(土地+建物),康樂一街119巷2弄1~30號,92.0,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750331,90.02,2,1,1,有,無,3050000,33881,,0.0,0,,RPQOMLOLRHPFFAU87DA,90.02,0.0,0.0,無,0157
新城鄉,房地(土地+建物),康樂一街119巷1~30號,75.26,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750331,68.18,2,1,1,有,無,2750000,40334,,0.0,0,,RPROMLOLRHPFFAU97DA,68.18,0.0,0.0,無,0158
