交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),苗栗縣竹南鎮竹興里13鄰竹興一街1~30號,1040128,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),3,78.85,2,2,1,有,有,3400000,43120,0,0035
房地(土地+建物),竹興里13鄰竹興一街1~30號,1090728,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),3,78.85,2,2,1,有,有,3400000,43120,0,0035
房地(土地+建物),苗栗縣造橋鄉談文村5鄰育英三街1~30號,1060329,土地1建物1車位0,三層,三層,套房(1房1廳1衛),16,20.950000000000003,1,1,1,有,有,360000,17184,0,0036
房地(土地+建物),談文村5鄰育英三街1~30號,1090829,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),16,20.950000000000003,1,1,1,有,有,355000,16945,0,0036
房地(土地+建物),苗栗縣頭份鎮頭份里24鄰顯會路73巷31~60號,1060919,土地6建物1車位0,全,三層,透天厝,24,134.85,3,2,3,有,無,3800000,28179,0,0037
房地(土地+建物),頭份里24鄰顯會路73巷31~60號,1090819,土地6建物1車位0,全,三層,透天厝,24,134.85,4,3,2,有,無,7080000,52503,0,0037
房地(土地+建物),苗栗縣頭份鎮民族里4鄰自強路281巷1~30號,1070108,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),38,86.75999999999999,2,1,1,有,無,3000000,36381,0,0038
房地(土地+建物),民族里4鄰自強路281巷1~30號,1090808,土地5建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),38,86.75999999999999,3,2,1,有,無,3350000,38612,0,0038
土地,福興段1291~1320地號,1030505,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2077743,5969,0,0039
土地,褔興段1291~1320地號,1090605,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4284000,10518,0,0039
