交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),柳川東路二段91~120號,1090829,土地3建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),22,77.84,2,2,1,有,有,5350000,68731,0,00493
房地(土地+建物)+車位,東興路一段1~30號,1070817,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),0,126.57000000000001,2,2,1,有,有,7770000,71232,1300000,00494
房地(土地+建物)+車位,東興路一段1~30號,1091017,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),0,126.57000000000001,2,1,1,有,有,8600000,67947,0,00494
房地(土地+建物)+車位,東興路一段1~30號,1091217,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),0,126.57000000000001,2,2,1,有,有,9260000,73161,0,00494
房地(土地+建物)+車位,東興路一段1~30號,1070419,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),0,164.52,3,2,2,有,有,10940000,74080,1400000,00495
房地(土地+建物)+車位,東興路一段1~30號,1091119,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),0,164.52,3,2,2,有,有,11500000,69900,0,00495
房地(土地+建物)+車位,東興路一段1~30號,1070419,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),0,158.49,3,2,2,有,有,10540000,74460,1400000,00496
房地(土地+建物)+車位,東興路一段1~30號,1091119,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),0,158.49,3,2,2,有,有,12000000,75715,0,00496
房地(土地+建物)+車位,台中市中區大誠里柳川西路三段31~60號,1020214,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),8,182.0,3,2,2,有,有,6900000,37912,0,00497
房地(土地+建物)+車位,柳川西路三段31~60號,1090814,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),8,182.0,3,2,2,有,有,12300000,71174,1500000,00497
房地(土地+建物),臺中市東區十甲路35巷12弄1~30號,1071230,土地1建物1車位0,全,一層,透天厝,-1,41.98,3,1,1,有,無,2800000,66698,0,00498
