編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLSKKHPFFBQ96DA,27,169.13,住商用,鋼筋混凝土造,82年4月22日,四層,一層 二層 三層 四層 騎樓
RPPNMLSKKHPFFBQ96DA,27,307.34,住商用,鋼筋混凝土造,82年4月22日,四層,一層 二層 三層 四層 騎樓
RPPNMLOLKHPFFBQ66DA,6,38.80,見其他登記事項,鋼筋混凝土造,103年6月25日,五層,四層
RPPNMLOLKHPFFBQ66DA,6,11.09,見其他登記事項,鋼筋混凝土造,103年6月25日,五層,
RPSNMLRKKHPFFDQ37DA,13,201.68,見其他登記事項,鋼筋混凝土造,96年7月19日,四層,一層 二層 三層 四層
RPRNMLRLKHPFFDQ37DA,24,104.50,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,六層
RPRNMLRLKHPFFDQ37DA,24,18.73,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPRNMLRLKHPFFDQ37DA,24,12.64,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPTNMLTKKHPFFDQ57CA,,230.71,住家用,鋼筋混凝土造,108年12月6日,四層,一層 二層 三層 四層
RPQNMLRKLHPFFCQ07CA,41,105.10,住商用,鋼筋混凝土加強磚造,68年1月13日,二層,一層 二層 騎樓
RPUOMLSJLHPFFCQ57CA,,232.69,見其他登記事項,鋼筋混凝土造,108年8月15日,四層,一層 二層 三層 四層
RPOOMLSKKHPFFDQ07CA,4,149.32,見其他登記事項,見其他登記事項,104年9月10日,四層,一層 二層 三層 四層
RPUNMLNJLHPFFCQ96CA,27,126.95,住家用,鋼筋混凝土造,82年5月10日,三層,一層 二層 三層 電梯樓梯間
RPPNMLQLKHPFFCQ86CA,5,150.99,住家用,鋼筋混凝土造,103年8月15日,三層,一層 二層 三層
RPPNMLRKLHPFFCQ96CA,17,11.69,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPPNMLRKLHPFFCQ96CA,17,99.84,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,四層
RPPNMLRKLHPFFCQ96CA,17,.68,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPUNMLKLKHPFFBQ66CA,35,581.54,工業用,見其他登記事項,73年11月2日,一層,一層
RPOOMLTJLHPFFCQ07CA,25,152.82,住家用,鋼筋混凝土造,84年3月23日,三層,一層 二層 三層 電梯樓梯間
RPTNMLRJLHPFFCQ27CA,29,69.25,住家用,鋼筋混凝土加強磚造,80年2月11日,一層,一層 電梯樓梯間
RPUNMLSJLHPFFCQ47CA,,573.08,見其他登記事項,鋼筋混凝土造,108年8月15日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLMKLHPFFCQ76CA,1,203.14,見其他登記事項,鋼筋混凝土造,108年3月20日,三層,一層 二層 三層 見其他登記事項
RPTOMLMKLHPFFCQ96CA,1,205.17,見其他登記事項,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 見其他登記事項
RPTOMLSJLHPFFCQ47CA,,178.30,見其他登記事項,鋼筋混凝土造,108年8月15日,三層,一層 二層 三層 見其他登記事項
RPSOMLMKLHPFFCQ86CA,1,202.80,見其他登記事項,鋼筋混凝土造,108年3月20日,三層,一層 二層 三層 見其他登記事項
RPOOMLSJLHPFFCQ96CA,,190.21,見其他登記事項,鋼筋混凝土造,108年8月15日,三層,一層 二層 三層 見其他登記事項
RPOOMLNKLHPFFCQ56CA,2,185.54,見其他登記事項,鋼筋混凝土造,107年7月19日,三層,一層 二層 三層 見其他登記事項
RPSNMLKLKHPFFDQ66CA,39,42.40,住家用,鋼造,70年3月25日,一層,一層
RPQNMLTKKHPFFDQ27CA,14,15.37,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,五層
RPQNMLTKKHPFFDQ27CA,14,6.84,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPPNMLTKKHPFFDQ17CA,14,15.37,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,五層
RPPNMLTKKHPFFDQ17CA,14,6.84,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPWOMLKKLHPFFDQ17CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPQNMLPLKHPFFDQ96CA,25,103.23,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,六層
RPQNMLPLKHPFFDQ96CA,25,21.52,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,
RPQNMLPLKHPFFDQ96CA,25,10.90,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,
RPOOMLKKLHPFFDQ98CA,,265.00,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPTOMLKKLHPFFDQ86CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPVNMLLJLHPFFDQ96CA,41,104.36,住家用,鋼筋混凝土加強磚造,68年6月30日,二層,一層 二層 騎樓
RPQOMLKKLHPFFDQ56CA,,224.61,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLPJLHPFFDQ07CA,,175.05,見其他登記事項,鋼筋混凝土造,108年10月8日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJLHPFFDQ96DA,24,112.68,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,一層 二層 三層
RPSNMLNJLHPFFDQ96DA,24,24.63,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPSNMLNJLHPFFDQ96DA,24,16.76,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPUNMLKLKHPFFDQ86CA,21,169.62,住家用,鋼筋混凝土造,88年2月4日,三層,一層 二層 三層
RPWNMLKLKHPFFDQ07CA,15,17.13,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,四層
RPWNMLKLKHPFFDQ07CA,15,5.89,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,
RPRNMLOLKHPFFDQ96CA,27,166.16,住商用,鋼筋混凝土造,82年5月15日,四層,一層 二層 三層 四層
RPRNMLSKLHPFFEQ47CA,5,187.00,住家用,鋼筋混凝土造,103年12月22日,四層,一層 二層 三層 四層
RPTNMLMKLHPFFCQ86CA,38,100.57,住家用,鋼筋混凝土加強磚造,70年11月4日,二層,一層 二層 電梯樓梯間
RPROMLLKLHPFFCQ66CA,27,100.33,住家用,鋼筋混凝土造,81年11月30日,五層,一層
RPROMLLKLHPFFCQ66CA,27,9.95,共有部份,鋼筋混凝土造,81年11月30日,地下層,
RPROMLLKLHPFFCQ66CA,27,6.94,共有部份,鋼筋混凝土造,81年11月30日,五層,
RPPNMLPKLHPFFBQ66CA,36,590.72,見其他登記事項,見其他登記事項,72年9月17日,一層,一層
RPPNMLPKLHPFFBQ66CA,29,537.96,工業用,見其他登記事項,79年12月4日,一層,一層
RPPNMLPKLHPFFBQ66CA,29,155.50,見其他登記事項,見其他登記事項,79年12月4日,一層,一層
RPPNMLOJLHPFFCQ56CA,42,126.28,住家用,鋼筋混凝土加強磚造,66年9月1日,二層,一層 二層 騎樓
RPQNMLSLKHPFFCQ17CA,37,.25,見其他登記事項,鋼筋混凝土造,72年3月12日,五層,一層
RPQNMLSLKHPFFCQ17CA,37,.03,共有部份,鋼筋混凝土造,72年3月12日,五層,
RPQNMLSLKHPFFCQ17CA,37,7.98,共有部份,鋼筋混凝土造,72年3月12日,五層,
RPQNMLSLKHPFFCQ17CA,37,62.00,見其他登記事項,鋼筋混凝土造,72年3月12日,五層,四層
RPXNMLKLKHPFFDQ17CA,23,198.15,住家用,鋼筋混凝土造,86年7月8日,四層,一層 二層 三層 四層
RPQNMLLLKHPFFDQ56CA,42,89.65,住家用,鋼筋混凝土加強磚造,67年6月28日,二層,一層 二層
RPXRMLKKLHPFFDQ57CA,,171.90,見其他登記事項,鋼筋混凝土造,108年10月18日,三層,一層 二層 三層 見其他登記事項
RPVNMLOLKHPFFDQ47DA,38,169.42,住家用,鋼筋混凝土造,70年9月29日,三層,一層 二層 三層 騎樓
RPWRMLKKLHPFFDQ47CA,,213.17,見其他登記事項,鋼筋混凝土造,108年10月18日,三層,一層 二層 三層 見其他登記事項
RPXNMLLLKHPFFDQ37DA,28,176.05,住家用,鋼筋混凝土造,81年7月13日,三層,一層 二層 三層
RPSNMLOLKHPFFDQ17DA,16,140.98,見其他登記事項,鋼筋混凝土造,93年2月9日,三層,一層 二層 三層
RPPPMLKKLHPFFDQ56CA,,207.02,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
