鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三民區,房地(土地+建物),建興路365巷1~30號,4.26,都市：其他:第四種商業區,,,1061023,土地1建物1車位0,二十一層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091102,65.36,1,2,1,有,有,4280000,65483,,0.0,0,,RPUQMLRKKHGGFDE48DA,39.82,2.69,0.0,有,
三民區,房地(土地+建物)+車位,陽明路239巷1~30號,18.1,都市：其他:第四種住宅區,,,1100110,土地1建物1車位1,三層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820927,122.42999999999999,3,2,2,有,有,6500000,53092,坡道平面,0.0,0,陽台外推；,RPRNMLRKKHGGFDE87DA,82.34,8.98,0.0,有,
三民區,房地(土地+建物),慶雲街31~60號,25.77,都市：其他:第五種住宅區,,,1100201,土地1建物1車位0,一層，二層，騎樓，地下層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0770624,149.11,0,0,0,無,有,6900000,46275,,0.0,0,,RPOOMLRKKHGGFDE67DA,0.0,0.0,0.0,有,
三民區,房地(土地+建物),慶雲街31~60號,27.97,都市：其他:第五種住宅區,,,1100201,土地1建物1車位0,一層，二層，騎樓，地下層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0770624,159.49,0,0,0,無,有,7400000,46398,,0.0,0,,SPOOMLRKKHGGFDE77DA,0.0,0.0,0.0,有,02529
三民區,房地(土地+建物),建興路365巷1~30號,5.33,都市：其他:第四種商業區,,,1081021,土地1建物1車位0,二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091102,81.39,2,2,1,有,有,4230000,51972,,0.0,0,,RPPOMLRLJHGGFDE77DA,48.74,4.18,0.0,有,
三民區,房地(土地+建物)+車位,建興路365巷1~30號,9.89,都市：其他:第四種商業區,,,1090608,土地1建物1車位1,十八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091102,153.68,2,2,2,有,有,9080000,52913,坡道平面,15.15,1750000,,RPTPMLLJKHGGFDE57DA,67.83,22.19,0.0,有,
楠梓區,土地,援中段一小段301~330地號,362.4,都市：其他:第三種商業區,,,1091202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48235440,133100,,0.0,0,,RPXRMLNJKIPFFEE76DA,0.0,0.0,0.0,無,02530
苓雅區,土地,林德官段1321~1350地號,35.83,都市：其他:道路用地,,,1100111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3280000,91543,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；受民情風俗因素影響；,RPWNMLNLKHGGFBE87DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),武廟路181~210號,15.85,都市：其他:第五種住宅區,,,1100204,土地3建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750606,96.46,4,2,2,有,有,6200000,64275,,0.0,0,,RPTOMLMLKHGGFBE57DA,0.0,0.0,0.0,有,02531
苓雅區,房地(土地+建物)+車位,和平一路271~300號,12.98,都市：其他:第二種住宅區,,,1091127,土地2建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080709,195.73000000000002,3,2,2,有,有,22000000,120198,坡道平面,26.01,1600000,,RPPOMLMLKHGGFBE17DA,100.28,6.62,0.0,有,
苓雅區,房地(土地+建物)+車位,和平一路271~300號,12.98,都市：其他:第二種住宅區,,,1091207,土地2建物1車位1,二十四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080709,195.73000000000002,3,2,2,有,有,21000000,115779,坡道平面,26.01,1350000,,RPOOMLKLKHGGFBE86DA,100.28,6.62,0.0,有,
苓雅區,房地(土地+建物),新田路197巷1~30號,84.0,都市：其他:第五種商業區,,,1091125,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1050811,368.83,10,1,11,有,無,27500000,74560,,0.0,0,其他增建；,RPPNMLMLKHGGFBE07DA,335.32,33.51,0.0,無,
苓雅區,房地(土地+建物),新田路197巷31~60號,70.0,都市：其他:第五種商業區,,,1091125,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0571127,79.18,5,1,5,有,無,20200000,255115,,0.0,0,頂樓加蓋；,RPQNMLMLKHGGFBE17DA,79.18,0.0,0.0,無,02532
苓雅區,房地(土地+建物)+車位,光明街61~90號,8.49,都市：其他:第五種商業區,,,1100108,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,125.00999999999999,3,1,1,有,有,8650000,69194,坡道平面,29.11,0,,RPVNMLMLKHGGFBE67DA,64.76,2.74,0.0,有,
新興區,房地(土地+建物)+車位,復興一路31~60號,11.66,都市：其他:第五種商業區,,,1100124,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720505,114.19,3,2,2,有,有,6000000,52544,坡道平面,0.0,0,,RPXNMLMLKHGGFBE87DA,104.09,0.0,7.76,有,
苓雅區,房地(土地+建物),新田路197巷31~60號,77.0,都市：其他:第五種商業區,,,1091125,土地2建物1車位0,全,二層,透天厝,,加強磚造,0790213,132.74,0,0,0,無,無,20800000,156697,,0.0,0,陽台外推；,RPUNMLTKKHGGFBE18DA,132.74,0.0,0.0,無,
苓雅區,房地(土地+建物),中山二路481~510號,574.0,都市：其他:第五種商業區,,,1091125,土地4建物3車位0,全,二層,透天厝,,鋼筋混凝土造,0760318,797.54,0,0,0,無,無,237500000,297791,,0.0,0,陽台外推；頂樓加蓋；,RPVNMLTKKHGGFBE28DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),和平一路151~180號,76.0,都市：其他:第五種商業區,,,1090916,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0610810,167.52,0,0,0,無,無,23980000,143147,,0.0,0,其他增建；,RPQOMLSKKHGGFBE77DA,167.52,0.0,0.0,無,
苓雅區,房地(土地+建物),中山二路481~510號,218.0,都市：其他:第五種商業區,,,1091125,土地3建物2車位0,一層，騎樓，夾層,二層,公寓(5樓含以下無電梯),,加強磚造,0790213,390.77,0,0,0,無,無,140000000,358267,,0.0,0,夾層；,RPQNMLTKKHGGFBE77DA,390.77,0.0,0.0,無,
苓雅區,房地(土地+建物),成功一路61~90號,20.03,都市：其他:第五種商業區,,,1100106,土地1建物1車位0,一層，二層，三層，騎樓,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780603,176.32000000000002,3,2,3,有,有,14500000,82237,,0.0,0,,RPSNMLRKKHGGFBE77DA,142.38,3.41,6.82,有,02533
苓雅區,房地(土地+建物)+車位,和平一路301~330號,15.92,都市：其他:第二種住宅區,,,1091109,土地2建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080709,250.14,3,2,2,有,有,26980000,111899,坡道平面,26.01,1900000,此案件簽署兩份合約建物與車位,RPPNMLRKKHGGFBE47DA,128.7,12.49,0.0,有,
苓雅區,房地(土地+建物),成功一路211~240號,4.94,都市：其他:第五種商業區,,,1100206,土地1建物1車位0,七層，電梯樓梯間,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820401,68.03,2,1,1,有,有,2560000,37630,,0.0,0,陽台外推；,RPOOMLQJKHGGFBE27DA,41.78,17.46,0.0,有,02534
前鎮區,房地(土地+建物)+車位,育群街1~30號,8.67,都市：其他:第三種特定商業專用區,,,1100103,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其它登記事項,1091120,93.76,2,2,1,有,有,6150000,65593,坡道機械,16.31,0,1.建物格局採開放式彈性設計,RPSNMLQKJHGGFCE67DA,44.06,6.36,0.0,有,
