交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,港口段331~360地號,1070619,土地15建物0車位0,,,其他,0,0.0,0,0,0,有,無,88162114,1046,0,00025
土地,港口段331~360地號,1090930,土地13建物0車位0,,,其他,-1,0.0,0,0,0,有,無,39316000,1938,0,00025
土地,瓊西段91~120地號,1061012,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,9030000,4531,0,00026
土地,瓊西段91~120地號,1091106,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9300000,4666,0,00026
房地(土地+建物)+車位,高雄市鳳山區過埤里頂新六街31~60號,1030810,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),0,203.66,4,2,2,有,有,10900000,53521,0,00027
房地(土地+建物)+車位,頂新六街31~60號,1091110,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),6,203.66,4,2,2,有,有,10450000,51311,0,00027
房地(土地+建物),高雄市鳳山區鎮東街61~90號,1051215,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),0,89.97,2,2,1,有,有,4750000,52795,0,00028
房地(土地+建物),高雄市鳳山區鎮東街61~90號,1060725,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),1,44.980000000000004,2,2,1,有,有,2375000,52801,0,00028
房地(土地+建物),鎮東街61~90號,1091003,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),4,89.97,2,2,1,有,有,4950000,55018,0,00028
房地(土地+建物),高雄市鳳山區華山街181~210號,1060103,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),35,74.43,3,2,2,有,無,2100000,28214,0,00029
房地(土地+建物),華山街181~210號,1091102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),39,74.43,3,2,2,有,無,2470000,33186,0,00029
房地(土地+建物),高雄市鳳山區新強路121~150號,1080620,土地1建物1車位0,全,三層,透天厝,38,190.6,5,2,3,有,無,10000000,52466,0,00030
房地(土地+建物),新強路121~150號,1091119,土地1建物1車位0,全,三層,透天厝,40,95.3,5,4,4,有,無,5000000,52466,0,00030
房地(土地+建物),高雄市鳳山區永安街80巷1~30號,1081107,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),33,96.71,3,2,2,有,無,2250000,23265,0,00031
房地(土地+建物),永安街80巷1~30號,1091130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),34,96.71,3,2,2,有,無,3580000,37018,0,00031
