交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,新竹縣竹北市勝利八街一段391~420號,1060620,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),0,170.64,3,2,2,有,有,10750000,64868,1300000,0649
房地(土地+建物)+車位,勝利八街一段391~420號,1091213,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),3,170.64,3,2,2,有,有,16600000,97281,0,0649
土地,鳳坑段121~150地號,1090610,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,210625,4497,0,0650
土地,鳳坑段121~150地號,1090830,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,563568,7260,0,0650
土地,鳳坑段121~150地號,1090830,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,153968,5636,0,0650
土地,鳳坑段121~150地號,1100108,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1174000,7561,0,0650
房地(土地+建物),新竹縣湖口鄉新生路1~30號,1070830,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),1,69.97,2,1,2,有,無,3590000,51308,0,0651
房地(土地+建物),新生路1~30號,1091204,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),3,69.97,2,2,2,有,有,3800000,54309,0,0651
土地,德興段421~450地號,1030515,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,4561620,4235,0,0652
土地,德興段421~450地號,1030515,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,5586140,4235,0,0652
土地,德興段421~450地號,1030515,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,5634160,4235,0,0652
土地,德興段421~450地號,1030515,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,11717020,4235,0,0652
土地,德興段421~450地號,1040812,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,10390000,9075,0,0652
土地,德興段421~450地號,1050401,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12424930,4491,0,0652
土地,德興段421~450地號,1060326,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,10382620,9075,0,0652
土地,德興段421~450地號,1071218,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,10750000,9398,0,0652
土地,德興段421~450地號,1090726,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11750000,10272,0,0652
土地,德興段421~450地號,1091216,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8880000,7762,0,0652
房地(土地+建物),新竹縣湖口鄉信昌六街211~240號,1050830,土地1建物1車位0,全,四層,透天厝,1,192.5,4,2,2,有,無,12580000,65351,0,0653
房地(土地+建物),新竹縣湖口鄉信昌六街211~240號,1070320,土地1建物1車位0,全,四層,透天厝,2,192.5,5,2,4,有,無,12430000,64571,0,0653
房地(土地+建物),信昌六街211~240號,1091201,土地1建物1車位0,全,四層,透天厝,5,192.5,4,2,3,有,無,10350000,53766,0,0653
房地(土地+建物),新竹縣新豐鄉康樂路一段361巷34弄1~30號,1020621,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),4,122.25999999999999,6,0,6,有,有,4100000,33535,0,0654
房地(土地+建物),康樂路一段361巷34弄1~30號,1091218,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),12,122.25999999999999,6,6,6,有,有,4150000,33944,0,0654
土地,三重埔段91~120地號,1091007,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7530000,16159,0,0656
土地,三重埔段91~120地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8380000,17983,0,0656
