鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東區,建物,臺南市東區文化路31~60號,0.0,住,,,1091130,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990203,81.57,2,1,1,有,有,有,18000,221,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPTOMLQKKIPFFCD88CC
東區,建物,臺南市東區東寧路271~300號,0.0,商,,,1091128,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0700929,213.16,2,4,1,有,無,無,58000,272,,0.0,0,,RPVNMLRKKIPFFCD09CC
東區,建物,臺南市東區勝利路52巷1~30號,0.0,住,,,1091201,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0701208,82.09,4,1,3,有,無,有,22000,268,,0.0,0,,RPWNMLRKKIPFFCD56CC
東區,建物,臺南市東區富農街一段131巷31~60號,0.0,住,,,1091129,土地0建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831028,108.44999999999999,3,1,2,有,有,有,15000,138,升降機械,0.0,0,,RPXNMLRKKIPFFCD66CC
東區,房地(土地+建物),臺南市東區府東街241~270號,78.47,住,,,1091210,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0690505,194.58,6,0,5,有,無,無,23000,118,,0.0,0,,RPWOMLRKKIPFFCD66CC
南區,建物,臺南市南區大成路一段61~90號,0.0,住,,,1091214,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051201,240.24,0,2,2,有,無,無,30000,125,,0.0,0,,RPOPMLRKKIPFFCD58CC
東區,建物,臺南市東區中華東路二段185巷31~60號,0.0,商,,,1091130,土地0建物1車位1,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,146.46,3,2,2,有,有,有,18000,123,坡道平面,0.0,0,,RPVPMLRKKIPFFCD66CC
北區,房地(土地+建物),臺南市北區北安路一段181~210號,610.75,住,,,1091215,土地4建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,0940415,337.61,1,0,4,有,無,無,170000,504,,0.0,0,,RPSNMLRKKIPFFAD58CC
安平區,土地,金城段31~60地號,177.0,住,,,1091127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,68,,0.0,0,,RPWNMLRKKIPFFAD98CC
安平區,建物,臺南市安平區安平路361~390號,0.0,住,,,1091127,土地0建物0車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970306,91.9,0,1,1,有,無,無,27000,294,,0.0,0,,RPXNMLRKKIPFFAD09CC
北區,建物,臺南市北區海安路三段811~840號,0.0,住,,,1091129,土地0建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090131,131.15,2,2,2,有,有,有,24000,183,,0.0,0,,RPQOMLRKKIPFFAD48CC
永康區,建物,臺南市永康區復華八街47巷31~60號,0.0,住,,,1091210,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,81.24000000000001,2,1,2,有,有,有,13500,166,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPQNMLRKKIPFFKD76CC
永康區,房地(土地+建物),臺南市永康區中正南路490巷1~30號,439.66,工,,,1091214,土地1建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1090623,254.7,0,0,0,無,無,無,40000,,,0.0,0,承租地坪約133坪,RPUNMLRKKIPFFKD17CC
永康區,土地,文化段1171~1200地號,330.57,農,,,1091214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,91,,0.0,0,含增建或未登記建物。；承租地坪約100坪，承租未保存登記建物約100坪,RPVNMLRKKIPFFKD27CC
永康區,建物,臺南市永康區崑大路155巷151~180號,0.0,農,,,1091211,土地0建物1車位0,見其他登記事項,2,農舍,農舍,加強磚造,0750804,245.66,1,2,1,有,無,無,22000,,,0.0,0,,RPWNMLRKKIPFFKD37CC
永康區,建物,臺南市永康區東橋一路241~270號,0.0,住,,,1091127,土地0建物0車位0,一層,3,店面(店鋪),住商用,見其他登記事項,1000520,49.91,0,1,1,有,無,無,23000,461,,0.0,0,含增建或未登記建物。；部分承租。租賃期間含免租金裝潢期。,RPOOMLRKKIPFFKD66CC
永康區,建物,臺南市永康區中華二路266巷1~30號,0.0,住,,,1091212,土地0建物1車位1,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850522,99.97,3,2,2,有,有,有,15000,150,坡道機械,0.0,0,,RPROMLRKKIPFFKD96CC
善化區,房地(土地+建物),臺南市善化區民生路151~180號,203.98,其他,,,1091214,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0840310,213.69,0,0,0,無,無,無,35000,164,,0.0,0,,RPVNMLRKKIPFFHD96CC
安定區,建物,臺南市安定區新吉31~60號,0.0,,特定農業區,甲種建築用地,1091211,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0940905,228.99,3,3,4,有,無,有,25000,109,,0.0,0,1.合約書無填具土地租賃面積2.由所有權人提供出租資訊,RPPOMLRKKIPFFHD09CC
仁德區,土地,二王段961~990地號,280.99,農,,,1091214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25500,91,,0.0,0,含增建或未登記建物。；承租地坪約85坪，承租未保存登記建物約85坪,RPPOMLRKKIPFFID56CC
永康區,建物,臺南市永康區新民街47巷1~30號,0.0,住,,,1091203,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,52.269999999999996,1,0,1,有,有,有,7500,143,,0.0,0,社會住宅包租代管第二期公會版,RPTOMLRKKIPFFKD27DC
北區,建物,臺南市北區成功路1~30號,0.0,其他,,,1091128,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731228,63.160000000000004,1,0,1,有,有,有,9000,142,,0.0,0,,RPPOMLRKKIPFFAD48DC
中西區,建物,臺南市中西區府前二街61~90號,0.0,住,,,1091120,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800119,131.57,3,2,2,有,有,有,15500,118,,0.0,0,,RPROMLRKKIPFFAD68DC
北區,建物,臺南市北區成功路1~30號,0.0,其他,,,1091216,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731228,27.65,1,0,1,有,無,有,5000,181,,0.0,0,,RPUOMLRKKIPFFAD98DC
北區,房地(土地+建物),臺南市北區和緯路五段91~120號,82.65,住,,,1091123,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0840722,233.88,6,2,6,有,無,有,32000,137,,0.0,0,,RPQPMLRKKIPFFAD68DC
