鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
嘉義市,土地,盧東段61~90地號,747.0,都市：其他:農業區,,,1091125,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6325000,8467,,0.0,0,,RPOQMLOLKHGGFAI77DA,0.0,0.0,0.0,無,195
嘉義市,土地,盧東段61~90地號,373.44,都市：其他:農業區,,,1091231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3160000,8462,,0.0,0,,RPPQMLOLKHGGFAI87DA,0.0,0.0,0.0,無,195
嘉義市,房地(土地+建物)+車位,友孝路211~240號,26.27,都市：其他:住宅區,,,1080412,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1090227,127.6,1,1,1,有,有,5780000,48855,坡道平面,29.76,1000000,土地總價新台幣231萬元整，建物總價新台幣347萬元整。交易總價另加約新台幣313250元正施作裝修工程費。內含機車位1位地下一層新台幣8萬元正。夾層；,RPQQMLOLKHGGFAI97DA,47.86,6.66,7.16,有,
嘉義市,房地(土地+建物)+車位,友孝路181~210號,36.17,都市：其他:住宅區,,,1061111,土地1建物1車位2,七層,九層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土構造,1090227,175.8,2,1,1,有,有,7600000,46107,坡道平面,41.33,1400000,土地總價新台幣288萬元整，建物總價新台幣432萬元整。內含機車位1位地下一層新台幣8萬元正。內含另於民國109年4月25日交易增購坡道機械停車位1位，編號52號，價格新台幣肆拾萬元正。,RPRQMLOLKHGGFAI08DA,67.75,7.35,9.82,有,
嘉義市,房地(土地+建物),安和街91~120號,111.0,,,,1091203,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1090430,288.93,5,1,6,有,無,25300000,87564,,0.0,0,本案買賣總價新台幣貳仟伍佰參拾萬元，土地買賣價款新台幣壹仟貳佰陸拾伍萬元，房屋買賣價款新台幣壹仟貳佰陸拾伍萬元。,RPUOMLOLKHGGFAI18DA,264.88,0.0,24.05,有,
嘉義市,土地,民族段四小段31~60地號,14.89,都市：其他:住宅區,,,1100125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,147750,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLQLKHGGFAI38EA,0.0,0.0,0.0,無,292
嘉義市,土地,鳥岫段1~30地號,1197.16,都市：其他:農業區,,,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,3926,,0.0,0,,RPVNMLQLKHGGFAI48EA,0.0,0.0,0.0,無,
嘉義市,土地,民族段四小段31~60地號,14.89,都市：其他:住宅區,,,1091228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,147750,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQLKHGGFAI58EA,0.0,0.0,0.0,無,292
嘉義市,房地(土地+建物),紅毛埤91~120號,111.39,都市：其他:農業區,,,1100106,土地5建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0980618,212.35,12,0,12,有,無,8350000,39322,,0.0,0,,RPRPMLMJLHGGFAI77EA,196.96,0.0,15.39,無,294
嘉義市,房地(土地+建物),保忠三街27巷61~90號,746.0,都市：其他:乙種工業區,,,1100129,土地3建物1車位0,全,一層,透天厝,工業用,鋼造,0820517,205.93,0,0,0,無,無,18660000,90613,,0.0,0,,RPUOMLOLKHGGFAI28EA,205.93,0.0,0.0,無,
嘉義市,土地,湖內段1081~1110地號,93.25,都市：其他:住宅區,,,1100124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,24129,,0.0,0,,RPUNMLMJLHGGFAI87EA,0.0,0.0,0.0,無,
嘉義市,房地(土地+建物),蘭井街451~480號,8.19,都市：其他:商業區,,,1100117,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820107,102.28999999999999,0,0,0,無,有,2800000,27373,,0.0,0,,RPQOMLPLKHGGFAI87DA,77.25,0.0,0.0,有,295
嘉義市,土地,西門段七小段61~90地號,28.0,都市：其他:商業區,,,1100127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,78571,,0.0,0,未登記建物；,RPROMLPLKHGGFAI97DA,0.0,0.0,0.0,無,
嘉義市,房地(土地+建物),小雅路181~210號,8.1,都市：其他:住宅區,,,1091224,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,68.06,1,1,1,有,有,2330000,34234,,0.0,0,,RPRNMLQLKHGGFAI97DA,34.4,0.0,14.94,有,296
嘉義市,房地(土地+建物),新榮路83巷1~30號,83.0,都市：其他:住宅區,,,1100118,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790322,153.32,6,2,4,有,無,7360000,48004,,0.0,0,其他增建；,RPXNMLPLKHGGFAI48DA,153.32,0.0,0.0,無,
嘉義市,土地,車店段271~300地號,227.0,都市：其他:住宅區,,,1091127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27467000,121000,,0.0,0,,RPSNMLPLKHGGFAI97DA,0.0,0.0,0.0,無,
