交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),下堡91~120號,1100120,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),7,120.57000000000001,3,2,2,有,無,6500000,53911,0,036
房地(土地+建物),金門縣金寧鄉下埔下121~150號,1040121,土地1建物1車位0,全,三層,透天厝,0,142.48,5,2,4,有,無,10300000,72291,0,037
房地(土地+建物),下埔下121~150號,1100128,土地1建物1車位0,全,三層,透天厝,6,142.48,5,2,4,有,無,10500000,73695,0,037
土地,北八劃段151~180地號,1100222,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2500000,2500,0,038
土地,北八劃段151~180地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3900000,3900,0,038
房地(土地+建物),金門縣金湖鎮新頭301~330號,1080930,土地1建物1車位0,全,三層,透天厝,1,224.85000000000002,5,2,5,有,無,12583700,55965,0,039
房地(土地+建物),新頭301~330號,1100131,土地1建物1車位0,全,三層,透天厝,2,224.85000000000002,5,2,5,有,無,12200000,54258,0,039
房地(土地+建物)+車位,金門縣金湖鎮新頭271~300號,1081118,土地1建物1車位6,一層，二層，三層,三層,華廈(10層含以下有電梯),1,335.68,4,2,2,有,無,18886000,56262,0,040
房地(土地+建物)+車位,新頭271~300號,1100131,土地1建物1車位6,全,三層,透天厝,2,335.68,4,2,2,有,無,18886000,56262,0,040
房地(土地+建物),金門縣金湖鎮新頭301~330號,1080930,土地1建物1車位0,全,三層,透天厝,1,224.85000000000002,5,2,3,有,無,12583700,55965,0,041
房地(土地+建物),新頭301~330號,1100208,土地1建物1車位0,全,三層,透天厝,2,224.85000000000002,5,2,3,有,無,12200000,54258,0,041
土地,寧湖三劃段781~810地號,1091111,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5200000,4868,0,042
土地,寧湖三劃段781~810地號,1100112,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6150000,5758,0,042
土地,后壟段151~180地號,1070801,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,4644000,3600,0,043
土地,后壟段151~180地號,1100218,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3870000,3000,0,043
