編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLNJOHPFFAM76CA,1,178.52,見其他登記事項,鋼筋混凝土造,108年5月31日,三層,一層 二層 三層 屋頂突出物
RPSNMLNJOHPFFAM09CA,15,57.60,住家用,鋼筋混凝土造,94年7月28日,五層,一層
RPSNMLNJOHPFFAM09CA,15,6.59,住家用,鋼筋混凝土造,94年7月28日,五層,
RPQNMLPLNHPFFBM66CA,24,67.65,住家用,鋼筋混凝土造,84年12月15日,十二層,十二層
RPQNMLPLNHPFFBM66CA,24,15.17,見其他登記事項,鋼筋混凝土造,84年12月15日,十二層,
RPQNMLQLNHPFFBM76CA,5,242.13,見其他登記事項,鋼筋混凝土造,103年11月28日,三層,一層 二層 三層 見其他登記事項
RPTNMLTLNHPFFAM27CA,5,.31,住家用,鋼筋混凝土造,103年10月23日,一層,一層
RPTNMLTLNHPFFAM27CA,5,174.98,見其他登記事項,鋼筋混凝土造,103年10月23日,四層,一層 二層 三層 四層
RPOOMLQLNHPFFAM56CA,19,338.44,見其他登記事項,鋼筋混凝土造,90年2月1日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLRLNHPFFCM27CA,40,111.65,住商用,鋼筋混凝土造,68年10月12日,二層,一層 二層 騎樓
RPQNMLNJOHPFFDM56CA,16,151.11,住家用,鋼筋混凝土造,93年2月5日,三層,一層 二層 三層 屋頂突出物
RPTNMLMKOHPFFBM66CA,40,120.76,住家用,鋼筋混凝土加強磚造,69年1月25日,二層,一層 二層
RPRNMLOJOHPFFAM09CA,38,85.20,住家用,鋼筋混凝土加強磚造,71年7月1日,二層,一層 二層
RPPNMLSJOHPFFEM17DA,8,91.50,住家用,見其他登記事項,101年5月30日,三層,一層 二層 三層
RPPNMLNJOHPFFDM09CA,41,85.26,住家用,鋼筋混凝土加強磚造,68年3月15日,二層,一層 二層
RPPOMLMKOHPFFDM56CA,,200.04,住家用,鋼筋混凝土造,108年11月19日,四層,一層 二層 三層 四層
RPVNMLLKOHPFFAM76DA,44,159.10,住商用,鋼筋混凝土造,65年5月10日,四層,一層 二層 三層 四層 騎樓
RPSNMLOJOHPFFBM66CA,2,233.81,見其他登記事項,鋼筋混凝土造,107年9月10日,四層,一層 二層 三層 四層
RPQNMLQKOHPFFAM66CA,,145.50,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPOOMLQKOHPFFAM56CA,,143.88,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPRNMLPKOHPFFAM66CA,,145.94,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPTPMLPKOHPFFAM07CA,,125.74,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPRNMLQKOHPFFAM76CA,,125.55,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPSNMLPKOHPFFAM76CA,,143.86,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPTOMLPKOHPFFAM96CA,,125.55,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPXNMLQKOHPFFAM37CA,,125.74,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPSNMLQKOHPFFAM86CA,,144.42,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPSPMLPKOHPFFAM96CA,,129.30,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPPOMLQKOHPFFAM66CA,,143.88,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPVNMLPKOHPFFAM07CA,,145.21,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPUNMLPKOHPFFAM96CA,,143.30,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPXNMLPKOHPFFAM27CA,,143.57,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPWNMLPKOHPFFAM17CA,,145.53,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPOOMLPKOHPFFAM09CA,,143.57,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPQOMLPKOHPFFAM66CA,,153.87,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPROMLPKOHPFFAM76CA,,145.94,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPUNMLQKOHPFFAM07CA,,129.49,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPPNMLTLNHPFFBM96CA,17,228.26,住家用,鋼筋混凝土造,91年11月25日,四層,一層 二層 三層 四層
RPSNMLSKOHPFFCM27CA,26,89.44,住家用,鋼筋混凝土造,83年8月13日,十五層,八層
RPSNMLSKOHPFFCM27CA,26,22.88,見其他登記事項,鋼筋混凝土造,83年8月13日,十五層,
RPTNMLMJOHPFFBM56CA,39,111.68,住商用,鋼筋混凝土造,70年5月25日,二層,一層 二層 騎樓
RPTNMLSLNHPFFCM37CA,24,20.94,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPTNMLSLNHPFFCM37CA,24,86.80,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,十二層
RPPNMLPKOHPFFCM66CA,21,24.51,見其他登記事項,鋼筋混凝土造,87年12月31日,八層,
RPOOMLSLNHPFFCM96CA,25,149.40,見其他登記事項,鋼筋混凝土造,84年4月6日,三層,一層 二層 三層 騎樓
RPUNMLSKOHPFFCM57DA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,五層
RPUNMLSKOHPFFCM57DA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPQNMLTLNHPFFCM17CA,41,252.58,住商用,鋼筋混凝土造,68年4月16日,三層,一層 二層 三層 騎樓
RPOOMLRLNHPFFCM86CA,26,23.65,見其他登記事項,鋼筋混凝土造,83年10月13日,十二層,五層
RPOOMLRLNHPFFCM86CA,26,12.32,見其他登記事項,鋼筋混凝土造,83年10月13日,十二層,
RPQNMLOJOHPFFEM76CA,27,86.64,住家用,鋼筋混凝土造,82年1月21日,三層,一層 二層 三層
RPSNMLTLNHPFFCM37CA,1,356.22,見其他登記事項,見其他登記事項,107年12月4日,一層,一層 地下一層
RPTNMLTLOHPFFCM57CA,38,151.40,農舍,加強磚造,71年6月11日,二層,一層 二層
RPRNMLKLOHPFFDM56CA,51,260.61,商業用,鋼筋混凝土加強磚造,58年8月12日,三層,一層 二層 三層 騎樓
