鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮馬賽路375巷1~30號,80.22,住,,,1081118,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090429,163.03,3,2,4,有,無,6750000,41403,,0.0,0,,RPSNMLTKOHPFFAG76EA,138.96,0.0,24.07,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉育龍路31~60號,83.33,住,,,1090330,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0980821,188.68,4,2,3,有,無,12000000,63600,,0.0,0,婆媳買賣、頂樓加蓋,RPQQMLOKPHPFFBG56EA,162.53,8.26,17.89,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市大坡路一段121巷31~60號,41.14,住,,,1090518,土地1建物1車位1,十二層，十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810825,249.59,4,2,4,有,有,7400000,29650,坡道平面,0.0,0,,RPTNMLMJPHPFFBG88EA,181.26,9.93,24.75,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市吉祥路88巷1~30號,45.68,住,,,1090531,土地2建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070123,248.5,4,2,2,有,有,15000000,60362,坡道平面,0.0,0,,RPSNMLMJPHPFFBG78EA,108.77,8.96,10.03,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路227巷1~30號,115.11,住,,,1090511,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080927,164.45,4,1,4,有,無,8450000,51383,,0.0,0,,RPPOMLKLOHPFFAG38EA,149.97,0.0,14.48,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉順安路30巷1~30號,136.11,農,,,1090517,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0770120,133.1,0,0,2,有,無,7000000,52592,,0.0,0,,RPSOMLNLOHPFFAG98EA,133.1,0.0,0.0,
員山鄉,房地(土地+建物),宜蘭縣員山鄉員山路一段180巷1~30號,106.24,住,,,1090603,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051014,248.24,4,2,3,有,無,10000000,40284,,0.0,0,,RPXOMLKMOHPFFBG56CA,204.98,0.0,4.14,
壯圍鄉,土地,新福段1171~1200地號,380.0,,特定農業區,甲種建築用地,1090511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5210000,13711,,0.0,0,1.地上有未辦保存建物占用2.本案為未辦繼承登記的標售案件,RPVOMLSKQHPFFBG17CA,0.0,0.0,0.0,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強路151~180號,5.52,住,,,1090609,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861212,35.26,1,1,1,有,有,1830000,51900,,0.0,0,,RPUNMLSLOHPFFBG86CA,24.06,0.0,0.0,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯濱路六段235巷1~30號,39.35,,鄉村區,乙種建築用地,1090429,土地1建物1車位0,二層，三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820929,134.94,3,2,2,有,有,1900000,14080,,0.0,0,,RPOPMLNLOHPFFBG58CA,102.54,0.0,16.61,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市泰山路112巷4弄1~30號,32.44,住,,,1090607,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0700319,93.74000000000001,3,2,2,有,無,3450000,36804,,0.0,0,,RPSOMLMLOHPFFBG78CA,87.54,0.0,0.0,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新民路181~210號,20.51,商,,,1090518,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0730803,185.41,0,0,0,無,無,4700000,25349,,0.0,0,,RPTNMLMLOHPFFBG78CA,154.32,0.0,0.0,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路二段231巷61~90號,35.27,住,,,1090515,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811223,150.7,3,2,2,有,無,5280000,35036,,0.0,0,,RPVNMLKLOHPFFBG78CA,98.19,0.0,16.91,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市嵐峰路三段106巷1~30號,440.0,住,,,1090514,土地4建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710216,257.52,5,3,4,有,無,30500000,118437,,0.0,0,,RPQNMLKLOHPFFBG28CA,228.54,0.0,28.98,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉順和路31~60號,110.0,,特定農業區,甲種建築用地,1090525,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830523,187.26,5,1,3,有,無,4800000,25633,,0.0,0,,RPRNMLKLOHPFFBG38CA,172.26,0.0,15.0,
礁溪鄉,土地,德陽段511~540地號,1894.0,,特定農業區,農牧用地,1081001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28800000,15206,,0.0,0,,RPSNMLTKOHPFFBG66CA,0.0,0.0,0.0,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮羅莊街156巷31~60號,90.53,,特定農業區,甲種建築用地,1090527,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0851011,233.42,4,2,3,有,有,7500000,32131,,0.0,0,,RPXNMLNKPHPFFAG56CA,190.6,14.66,0.0,
三星鄉,房地(土地+建物),宜蘭縣三星鄉楓林九路132巷1~30號,1297.73,,特定農業區,農牧用地,1090508,土地1建物1車位0,一層，二層，屋頂突出物,二層,農舍,見其他登記事項,鋼筋混凝土造,1020415,259.03,4,2,5,有,無,18600000,,,0.0,0,,RPROMLNLOHPFFAG68CA,245.41,0.0,13.62,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永興路一段361~390號,156.13,住,,,1090511,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051111,284.68,3,2,5,有,無,13750000,48300,,0.0,0,,RPOOMLNLOHPFFAG38CA,265.88,0.0,18.8,
五結鄉,土地,孝威段211~240地號,386.0,,特定農業區,甲種建築用地,1090428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10300000,26684,,0.0,0,,RPWOMLMLOHPFFAG09CA,0.0,0.0,0.0,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,115.8,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,217.21,4,2,5,有,無,9600000,44197,,0.0,0,,RPQNMLMLOHPFFAG38CA,205.48,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,111.45,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8300000,39533,,0.0,0,,RPSNMLMLOHPFFAG58CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,111.45,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8300000,39533,,0.0,0,,RPTNMLMLOHPFFAG68CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,111.45,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8350000,39771,,0.0,0,,RPUNMLMLOHPFFAG78CA,198.22,0.0,11.73,
冬山鄉,土地,香城段91~120地號,282.0,,特定農業區,農牧用地,1090510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,640000,2270,,0.0,0,,RPOOMLMLOHPFFAG28CA,0.0,0.0,0.0,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉季水路清水一巷2弄31~60號,53.4,,鄉村區,乙種建築用地,1090607,土地1建物1車位1,三層，四層,四層,其他,住家用,鋼筋混凝土造,0870602,153.37,3,2,2,有,有,2350000,15322,坡道平面,0.0,0,三、四樓重疊別墅。,RPPOMLMLOHPFFAG38CA,98.77,0.0,11.5,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮博愛路31~60號,28.71,住,,,1090527,土地5建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080903,137.73000000000002,2,1,2,有,有,9350000,67886,坡道平面,0.0,0,,RPQNMLTLOHPFFAG09CA,64.91,3.07,5.5,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結路二段61~90號,726.15,,特定農業區,農牧用地,1090527,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農舍,見其他登記事項,1090117,222.36,4,2,5,有,無,16500000,,,0.0,0,,RPSNMLTLOHPFFAG66CA,210.93,0.0,11.43,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大埔中路241~270號,131.29,,鄉村區,乙種建築用地,1090602,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050704,192.79,4,2,5,有,無,10600000,54982,,0.0,0,,RPVNMLTKOHPFFAG86CA,185.27,0.0,7.52,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮四維路151~180號,13.86,,特定農業區,甲種建築用地,1090529,土地1建物1車位0,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841016,49.650000000000006,1,0,1,有,無,2500000,50352,,0.0,0,,RPROMLSKOHPFFAG09CA,32.56,0.0,2.75,
蘇澳鎮,土地,永安段1~30地號,280.19,住,,,1090601,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,7316,,0.0,0,未辦保存登記建物一棟,RPQNMLKLOHPFFAG18CA,0.0,0.0,0.0,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮興東路325巷1~30號,71.1,住,,,1090523,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,243.45000000000002,5,2,3,有,無,9350000,38406,坡道平面,0.0,0,,RPOPMLKLOHPFFAG18CA,171.76,0.0,27.45,
三星鄉,土地,健富段301~330地號,2899.0,,特定農業區,農牧用地,1090602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17538950,6050,,0.0,0,,RPUOMLKLOHPFFAG68CA,0.0,0.0,0.0,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮博愛路31~60號,27.32,住,,,1090522,土地5建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080903,133.51,2,1,2,有,有,8950000,67036,坡道平面,0.0,0,,RPRNMLTLOHPFFAG56CA,62.2,3.08,5.4,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,113.99,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8500000,40486,,0.0,0,,RPQOMLMLOHPFFAG48CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,111.45,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8260000,39343,,0.0,0,,RPVNMLMLOHPFFAG88CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,112.46,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8320000,39628,,0.0,0,,RPWNMLMLOHPFFAG98CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,112.84,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8400000,40010,,0.0,0,,RPXNMLMLOHPFFAG09CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,111.45,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8360000,39819,,0.0,0,,RPRNMLMLOHPFFAG48CA,198.22,0.0,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,113.22,住,,,1090503,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8380000,39914,,0.0,0,,RPSOMLMLOHPFFAG68CA,198.22,0.0,11.73,
五結鄉,土地,學新段91~120地號,188.85,農,,,1090529,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,28594,,0.0,0,,RPTNMLNLOHPFFAG78CA,0.0,0.0,0.0,
三星鄉,房地(土地+建物)+車位,宜蘭縣三星鄉清洲一路77巷1~30號,103.82,,特定農業區,甲種建築用地,1090608,土地3建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020527,243.32,3,3,4,有,有,8900000,36577,坡道平面,0.0,0,另有增建，約2坪。,RPSOMLOLOHPFFAG88CA,217.72,0.0,4.94,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮康莊路61~90號,18.2,住,,,1090524,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821211,116.17,3,2,2,有,有,6230000,53628,坡道平面,0.0,0,增建陽台,RPXOMLKKPHPFFAG98CA,73.18,0.0,8.24,
冬山鄉,土地,大進段181~210地號,1552.03,,一般農業區,農牧用地,1090527,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,1353,,0.0,0,,RPPPMLKKPHPFFAG28CA,0.0,0.0,0.0,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉礁溪路六段133巷1~30號,39.61,,鄉村區,乙種建築用地,1090602,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820821,113.57,3,2,2,有,無,3400000,29937,,0.0,0,,RPQOMLKLOHPFFBG38CA,78.18,0.0,12.68,
礁溪鄉,土地,常興段631~660地號,108.89,,一般農業區,農牧用地,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,392000,3600,,0.0,0,由共有人承買,RPUOMLKLOHPFFBG78CA,0.0,0.0,0.0,
礁溪鄉,土地,德陽段121~150地號,249.39,,特定農業區,農牧用地,1090522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,12029,,0.0,0,由共有人承買，承買人共2人,RPVOMLKLOHPFFBG88CA,0.0,0.0,0.0,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路211~240號,9.46,住,,,1090605,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840601,52.92,1,1,1,有,有,2850000,53855,,0.0,0,另有增建，約1.74坪。陽台,RPQOMLMLOHPFFBG58CA,31.54,0.0,5.77,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中興路316巷1~30號,46.28,住,,,1090513,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830319,108.55,3,2,2,有,無,3500000,32243,,0.0,0,,RPWOMLNLOHPFFBG66CA,89.94,0.0,10.92,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強路151~180號,18.07,住,,,1090526,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841003,112.61999999999999,3,2,2,有,無,4300000,38181,,0.0,0,含增建或未登記建物。;,RPXOMLNLOHPFFBG76CA,74.92,0.0,13.68,
礁溪鄉,土地,協民段1081~1110地號,1369.0,,特定農業區,農牧用地,1090602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8280000,6048,,0.0,0,,RPWNMLOLOHPFFBG66CA,0.0,0.0,0.0,
礁溪鄉,土地,朝陽段481~510地號,641.0,,一般農業區,農牧用地,1090518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2680000,4181,,0.0,0,,RPVNMLNLOHPFFBG09CA,0.0,0.0,0.0,
宜蘭市,土地,宜福段511~540地號,2934.58,,特定農業區,農牧用地,1090520,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,3067,,0.0,0,,RPQOMLKKPHPFFBG38CA,0.0,0.0,0.0,
員山鄉,土地,阿蘭城段1~30地號,327.12,,鄉村區,乙種建築用地,1090502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7450000,22775,,0.0,0,,RPPPMLKMOHPFFBG48CA,0.0,0.0,0.0,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路一段97巷1~30號,1450.05,,特定農業區,農牧用地,1090528,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,見其他登記事項,鋼筋混凝土造,1040706,334.7,4,3,5,有,無,25000000,,,0.0,0,,RPVNMLKMOHPFFBG88CA,316.03,0.0,18.67,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路181~210號,17.77,住,,,1090524,土地1建物1車位0,十二層,十六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1051006,96.47999999999999,1,1,1,有,無,10050000,104167,,0.0,0,,RPOOMLOJPHPFFBG48CA,45.73,5.16,6.05,
冬山鄉,土地,義成八段391~420地號,4615.88,農,,,1090505,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,2925,,0.0,0,,RPWNMLKLOHPFFAG98EA,0.0,0.0,0.0,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西安街181巷31~60號,40.8,,鄉村區,乙種建築用地,1090601,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0601025,70.68,2,1,1,有,無,1100000,15563,,0.0,0,親屬間交易姑姪,RPQNMLNLOHPFFAG68EA,70.68,0.0,0.0,
蘇澳鎮,土地,南安段1651~1680地號,12.5,商,,,1090612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,64000,,0.0,0,未保存登記建物一併移轉,RPPOMLTKOHPFFAG56EA,0.0,0.0,0.0,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市國榮路151~180號,36.54,住,,,1090521,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930927,179.56,3,1,2,有,有,6850000,38149,坡道平面,0.0,0,,RPTNMLKLOHPFFBG78EA,100.41,0.0,14.06,
壯圍鄉,土地,壯濱三段1351~1380地號,2502.8,,一般農業區,農牧用地,1090601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3391655,1355,,0.0,0,親友間買賣,RPOPMLSJPHPFFBG56EA,0.0,0.0,0.0,
員山鄉,土地,船仔頭段391~420地號,5.16,,特定農業區,甲種建築用地,1090529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68484,13272,,0.0,0,親戚買賣、共有人承買,RPROMLMLOHPFFBG88EA,0.0,0.0,0.0,
冬山鄉,土地,丸山段451~480地號,166.62,,特定農業區,水利用地,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,604831,3630,,0.0,0,協議價購,RPPPMLMLOHPFFAG68EA,0.0,0.0,0.0,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市泰山路85巷1~30號,42.52,住,,,1090307,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930927,171.16,3,2,2,有,無,7150000,41774,,0.0,0,,RPPOMLOJPHPFFBG58CA,100.41,0.0,13.75,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市民族路391~420號,9.08,住,,,1090608,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851220,72.45,2,1,1,有,無,3800000,52450,,0.0,0,,RPOPMLOLPHPFFBG78CA,44.1,0.0,6.41,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市縣政八街6巷1~30號,298.24,住,,,1090529,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030903,373.33,4,2,5,有,無,29700000,79554,,0.0,0,,RPWNMLNLOHPFFBG56CA,327.47,0.0,45.86,
宜蘭市,土地,金六結段六結小段1~30地號,135.0,住,,,1090403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,30370,,0.0,0,,RPUOMLNLOHPFFBG09CA,0.0,0.0,0.0,
宜蘭市,土地,進士一段1561~1590地號,8.45,農,,,1090605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,122103,14450,,0.0,0,向政府機關承購之案件。;,RPPNMLNLOHPFFBG48CA,0.0,0.0,0.0,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市校舍一路103巷1~30號,16.07,住,,,1090530,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830524,94.19999999999999,3,2,1,有,有,4550000,48301,,0.0,0,含增建或未登記建物。;陽台外推,RPUPMLNLOHPFFBG56CA,70.68,0.0,9.92,
礁溪鄉,土地,德陽段391~420地號,57.91,,特定農業區,農牧用地,1090608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,17268,,0.0,0,,RPRNMLTLOHPFFBG66CA,0.0,0.0,0.0,
員山鄉,土地,永同段271~300地號,2125.0,,特定農業區,農牧用地,1030812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10700000,5035,,0.0,0,本宗買賣為土地配建,RPPOMLTLOHPFFBG56CA,0.0,0.0,0.0,
五結鄉,房地(土地+建物),宜蘭縣五結鄉三吉中路52巷15弄31~60號,569.64,,特定農業區,農牧用地,1090520,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050120,234.78,0,0,3,有,無,14200000,60482,,0.0,0,,RPWOMLSJPHPFFAG96CA,225.93,0.0,8.85,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮北成路二段1巷61~90號,29.88,,特定農業區,甲種建築用地,1090524,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850117,87.29,3,2,2,有,無,4250000,48688,,0.0,0,,RPPOMLOLOHPFFAG58CA,65.78,0.0,7.56,
五結鄉,土地,利工段871~900地號,156.27,,工業區,丁種建築用地,1090322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3687000,23594,,0.0,0,,RPROMLOLOHPFFAG78CA,0.0,0.0,0.0,
蘇澳鎮,土地,思村段211~240地號,1913.93,農,,,1090604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,2978,,0.0,0,,RPTNMLSLOHPFFAG66CA,0.0,0.0,0.0,
五結鄉,土地,利工段691~720地號,100.02,,工業區,丁種建築用地,1090318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2405000,24045,,0.0,0,,RPPNMLRLOHPFFAG78CA,0.0,0.0,0.0,
蘇澳鎮,土地,蘇港段1~30地號,86.87,住,,,1090517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,262800,3025,,0.0,0,本買賣標的現為城隍廟道路出入口使用及停車場使用。,RPQNMLRLOHPFFAG88CA,0.0,0.0,0.0,
蘇澳鎮,土地,蘇市段901~930地號,31.06,商,,,1090601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,64392,,0.0,0,未辦保存登記建物一棟,RPSPMLMLOHPFFAG78CA,0.0,0.0,0.0,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮祥和路376巷1~30號,114.38,住,,,1090317,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090310,209.95,4,2,5,有,無,8260000,39343,,0.0,0,,RPROMLMLOHPFFAG58CA,198.22,0.0,11.73,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉清水路15巷1~30號,20.79,住,,,1090526,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021015,151.57,3,1,2,有,有,9500000,62677,一樓平面,0.0,0,,RPROMLKMOHPFFAG48CA,80.88,1.26,11.73,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮光榮路18巷1~30號,56.02,商,,,1090518,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0670923,103.68,1,0,2,有,無,3960000,38194,,0.0,0,另有增建，約36坪。,RPOPMLKMOHPFFAG28CA,103.68,0.0,0.0,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮興東南路181~210號,10.44,商,,,1090426,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810508,124.46,0,0,0,無,有,6200000,49815,,0.0,0,,RPSOMLKMOHPFFAG58CA,97.91,0.0,0.0,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉照安路121~150號,112.19,住,,,1090506,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960621,196.07,4,2,3,有,無,9350000,47687,,0.0,0,,RPVOMLKMOHPFFAG88CA,171.62,0.0,24.45,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中山路一段476巷6弄1~30號,97.12,住,,,1090530,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,0671003,123.54,0,0,0,無,無,2100000,16999,,0.0,0,,RPVOMLSLOHPFFAG96CA,123.54,0.0,0.0,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路二段226巷1~30號,132.0,住,,,1090508,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,0590715,194.97,5,3,4,有,無,8500000,43596,,0.0,0,含增建或未登記建物。;,RPXOMLNLOHPFFAG66CA,194.97,0.0,0.0,
冬山鄉,土地,大進段61~90地號,2007.88,,一般農業區,農牧用地,1090522,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5160000,2570,,0.0,0,,RPQPMLKKPHPFFAG38CA,0.0,0.0,0.0,
蘇澳鎮,土地,永樂段811~840地號,8866.44,,山坡地保育區,農牧用地,1090411,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,609,,0.0,0,,RPTNMLLLPHPFFAG68CA,0.0,0.0,0.0,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮新榮路63巷1~30號,49.1,住,,,1090610,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090215,101.11999999999999,3,2,2,有,有,4350000,43018,一樓平面,0.0,0,,RPORMLRJPHPFFAG98CA,67.27,0.0,5.11,
