鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂堡91~120號,52.89,其他,,,1090608,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1060505,117.77,3,2,2,有,無,6300000,53494,,0.0,0,,RPRNMLKLOHPFFAW27CA,87.44,0.0,5.42,
金城鎮,土地,城隍廟段151~180地號,71.84,住,,,1090614,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,48719,,0.0,0,,RPSNMLKLOHPFFAW37CA,0.0,0.0,0.0,
金湖鎮,房地(土地+建物),金門縣金湖鎮環島南路五段571~600號,28.2,其他,,,1090526,土地1建物1車位0,三層,四層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,76.81,2,1,2,有,無,4000000,52077,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPRNMLMLPHPFFAW57CA,52.0,0.0,4.76,
金湖鎮,土地,中四劃段1~30地號,663.0,農,,,1090515,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,7541,,0.0,0,,RPQNMLMLOHPFFAW47DA,0.0,0.0,0.0,
金湖鎮,房地(土地+建物),金門縣金湖鎮赤東路61~90號,49.56,住,,,1090608,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090224,209.17000000000002,4,2,2,有,無,12350000,59043,,0.0,0,,RPTNMLKLOHPFFAW47CA,116.64,2.43,24.96,
金城鎮,土地,祥豐段31~60地號,53.05,住,,,1090511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,79171,,0.0,0,,RPPNMLMLOHPFFAW27CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮林湖路271~300號,95.44,其他,,,1090604,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060619,182.42,4,2,5,有,無,10800000,59204,,0.0,0,,RPTNMLMLOHPFFAW67CA,177.74,0.0,4.68,
金城鎮,土地,旗牌段151~180地號,1675.07,農,,,1090601,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8830000,5271,,0.0,0,,RPRNMLTLOHPFFAW18CA,0.0,0.0,0.0,
金寧鄉,土地,慈湖段91~120地號,487.47,其他,,,1090603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,3180,,0.0,0,,RPWNMLKMOHPFFAW87CA,0.0,0.0,0.0,
金寧鄉,土地,青山段721~750地號,970.86,農,,,1090525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1165000,1200,,0.0,0,,RPQNMLOLOHPFFAW57CA,0.0,0.0,0.0,
