鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
頭屋鄉,土地,枋寮坑段541~570地號,111.0,,山坡地保育區,林業用地,1090429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27750,250,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLOLNHPFFBK86CA,0.0,0.0,0.0,
頭屋鄉,土地,茄苳段901~930地號,95.73,住,,,1090414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1320000,13789,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLPLNHPFFBK76CA,0.0,0.0,0.0,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮社苓里12鄰安福街91~120號,85.47,,特定農業區,甲種建築用地,1090409,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081014,156.74,5,1,3,有,無,6800000,43384,,0.0,0,,RPPNMLLLNHPFFCK68CA,145.17,0.0,11.57,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮社苓里12鄰安福街91~120號,82.36,,特定農業區,甲種建築用地,1090402,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081014,153.48,5,1,3,有,無,6800000,44305,,0.0,0,,RPQNMLLLNHPFFCK78CA,142.05,0.0,11.43,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮社苓里12鄰安福街91~120號,85.67,,特定農業區,甲種建築用地,1090409,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081014,157.81,5,1,3,有,無,6800000,43090,,0.0,0,,RPRNMLLLNHPFFCK88CA,144.83,0.0,12.98,
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮客庄里31鄰中正路一段142巷1~30號,31.91,住,,,1090220,土地1建物1車位1,六層,七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081202,121.19999999999999,3,1,2,有,有,5500000,45380,一樓平面,0.0,500000,,RPTNMLRLNHPFFCK07CA,77.43,0.0,8.59,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮客庄里31鄰中正路一段142巷1~30號,135.48,住,,,1090220,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080722,320.67,5,2,5,有,有,17256000,53812,,0.0,0,,RPVNMLRLNHPFFCK27CA,312.67,0.0,8.0,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮客庄里31鄰中正路一段142巷1~30號,136.12,住,,,1090220,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080722,320.67,5,2,5,有,有,17287000,53909,,0.0,0,,RPXNMLRLNHPFFCK47CA,299.53,0.0,21.14,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮客庄里31鄰中正路一段142巷1~30號,134.99,住,,,1090220,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081202,312.75,5,2,5,有,有,16993000,54334,,0.0,0,,RPPOMLRLNHPFFCK76CA,285.91,0.0,26.84,
通霄鎮,房地(土地+建物),苗栗縣通霄鎮通西里30鄰福德路53巷1~30號,37.3,住,,,1090220,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830416,113.83000000000001,3,2,2,有,無,2900000,25477,,0.0,0,,RPUNMLLLNHPFFCK56CA,96.09,0.0,11.09,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮南勢里14鄰南勢151~180號,175.34,,特定農業區,甲種建築用地,1090413,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070116,169.38,4,2,3,有,無,8000000,47231,,0.0,0,,RPQNMLLJOHPFFCK68CA,169.38,0.0,0.0,
後龍鎮,房地(土地+建物),苗栗縣後龍鎮豐富里16鄰新港三路619巷1~30號,99.56,住,,,1090318,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080919,195.05,5,2,3,有,無,9780000,50141,,0.0,0,,RPVNMLRLNHPFFDK37CA,178.45,0.0,16.6,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮山佳里15鄰愛國街1~30號,69.4,住,,,1090304,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841124,99.91,3,2,2,有,無,2800000,28025,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLLLNHPFFDK98CA,86.66,0.0,0.0,
頭份巿,房地(土地+建物),苗栗縣頭份市忠孝里11鄰忠孝一路111巷1~30號,29.63,住,,,1090418,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690720,70.0,2,1,1,有,無,1820000,26000,,0.0,0,,RPSNMLQLNHPFFFK17CA,70.0,0.0,0.0,
三義鄉,土地,雙連潭段91~120地號,1012.37,,山坡地保育區,農牧用地,1090418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2745000,2711,,0.0,0,含水電裝設完成。,RPPNMLMLNHPFFEK98CA,0.0,0.0,0.0,
銅鑼鄉,土地,老雞隆段541~570地號,3482.0,,特定農業區,農牧用地,1090404,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,976,,0.0,0,,RPQNMLNJOHPFFEK09CA,0.0,0.0,0.0,
頭份巿,土地,六合段1141~1170地號,7.48,住,,,1090429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,26738,,0.0,0,佔用土地之出售,RPQNMLKLNHPFFFK98CA,0.0,0.0,0.0,
南庄鄉,土地,四灣段301~330地號,496.0,,山坡地保育區,農牧用地,1090429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2388000,4815,,0.0,0,地上有一未辦保登之建物.,RPPNMLMLNHPFFFK09CA,0.0,0.0,0.0,
頭份巿,房地(土地+建物)+車位,苗栗縣頭份市後庄里7鄰公園二街181~210號,8.56,商,,,1090324,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080114,96.02000000000001,0,0,1,有,無,8190000,102145,坡道平面,25.63,1000000,,RPTNMLMLNHPFFFK86CA,50.93,0.0,2.89,
頭份巿,房地(土地+建物)+車位,苗栗縣頭份市後庄里7鄰公園二街181~210號,11.91,商,,,1090324,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080114,131.74,0,0,1,有,無,11620000,102224,坡道平面,27.85,1000000,,RPUNMLMLNHPFFFK96CA,75.84,0.0,3.18,
獅潭鄉,土地,獅潭段大東勢小段271~300地號,1003.0,,山坡地保育區,林業用地,1090514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,259,,0.0,0,,RPRNMLQLNHPFFAK66DA,0.0,0.0,0.0,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮聖福里7鄰成功街1~30號,65.0,住,,,1090418,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680219,94.38,3,3,4,有,無,7580000,80314,,0.0,0,含增建或未登記建物。;,RPUNMLKLNHPFFDK56CA,94.38,0.0,0.0,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮龍山里3鄰龍山路二段326巷1~30號,30.13,住,,,1090426,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050524,127.84,3,2,2,有,有,6170000,48263,坡道機械,0.0,0,,RPQNMLMLNHPFFDK98CA,84.76,0.0,9.1,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里2鄰科專七路389巷1~30號,164.79,住,,,1090416,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050309,324.99,4,2,6,有,無,19500000,60002,,0.0,0,,RPOOMLPLNHPFFDK56CA,287.99,3.72,33.28,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮竹興里13鄰竹興一街1~30號,32.84,,鄉村區,乙種建築用地,1090325,土地1建物1車位2,十二層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060919,206.74,5,2,4,有,無,11600000,56109,坡道平面,0.0,0,,RPTNMLQLNHPFFDK07CA,111.57,0.0,8.35,
苑裡鎮,土地,慈護段1141~1170地號,162.56,,鄉村區,乙種建築用地,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950000,18147,,0.0,0,,RPQNMLRLNHPFFCK76CA,0.0,0.0,0.0,
通霄鎮,土地,土城段601~630地號,133.37,,山坡地保育區,農牧用地,1070122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,158044,1185,,0.0,0,因判決共有物分割事件，雙方合意買賣，未另立私契。,RPPNMLLMNHPFFCK78CA,0.0,0.0,0.0,
通霄鎮,土地,烏眉坑段241~270地號,2542.0,,山坡地保育區,農牧用地,1090321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,1692,,0.0,0,土地分次移轉，尚有規劃中供通行農路及公共使用共有持分未移轉。,RPSNMLLMNHPFFCK09CA,0.0,0.0,0.0,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮玉田里6鄰國光巷31~60號,60.39,,一般農業區,特定目的事業用地,1090311,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860315,106.57000000000001,3,2,2,有,無,2500000,23459,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQLNHPFFCK86CA,87.41,11.79,0.0,
通霄鎮,土地,北勢窩段1081~1110地號,3366.0,,山坡地保育區,農牧用地,1090422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,535,,0.0,0,,RPTNMLQLNHPFFCK96CA,0.0,0.0,0.0,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮房裡里22鄰北房91~120號,105.01,住,,,1090423,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680809,120.15,3,1,2,有,無,3720000,30961,,0.0,0,,RPUNMLQLNHPFFCK07CA,120.15,0.0,0.0,
苗栗市,土地,芒埔段91~120地號,7.93,,鄉村區,乙種建築用地,1090506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,117365,14800,,0.0,0,,RPPNMLMLNHPFFBK68CA,0.0,0.0,0.0,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里19鄰尚義街1~30號,39.5,住,,,1081226,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090226,132.8,3,2,2,有,有,7200000,54217,一樓平面,0.0,0,,RPRNMLMLNHPFFBK88CA,83.76,0.0,8.99,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里19鄰尚義街1~30號,39.5,住,,,1080623,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090226,132.8,3,2,2,有,有,7300000,54970,一樓平面,0.0,0,,RPTNMLMLNHPFFBK09CA,83.76,0.0,8.99,
公館鄉,土地,北河段391~420地號,2744.0,,山坡地保育區,農牧用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,1531,,0.0,0,,RPUNMLMLNHPFFBK56CA,0.0,0.0,0.0,
頭屋鄉,土地,外獅潭段391~420地號,39.0,,山坡地保育區,丙種建築用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,471900,12100,,0.0,0,畸零地或有合併使用之交易。;,RPPNMLOLNHPFFBK88CA,0.0,0.0,0.0,
頭屋鄉,土地,外獅潭段391~420地號,30.0,,山坡地保育區,丙種建築用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,363000,12100,,0.0,0,畸零地或有合併使用之交易。;,RPQNMLOLNHPFFBK98CA,0.0,0.0,0.0,
頭屋鄉,土地,外獅潭段391~420地號,22.0,,山坡地保育區,丙種建築用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,266200,12100,,0.0,0,畸零地或有合併使用之交易。;,RPRNMLOLNHPFFBK09CA,0.0,0.0,0.0,
頭屋鄉,土地,外獅潭段391~420地號,21.0,,山坡地保育區,丙種建築用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,254100,12100,,0.0,0,畸零地或有合併使用之交易。;,RPSNMLOLNHPFFBK56CA,0.0,0.0,0.0,
頭屋鄉,土地,外獅潭段391~420地號,10.0,,山坡地保育區,丙種建築用地,1090501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,121000,12100,,0.0,0,畸零地或有合併使用之交易。;,RPTNMLOLNHPFFBK66CA,0.0,0.0,0.0,
公館鄉,土地,麻齊寮段421~450地號,380.0,住,,,1090116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15230875,40081,,0.0,0,,RPTNMLTLNHPFFBK17CA,0.0,0.0,0.0,
泰安鄉,土地,麻必浩段841~870地號,342.0,,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,585,,0.0,0,,RPQNMLQKOHPFFAK09CA,0.0,0.0,0.0,
獅潭鄉,土地,八角林段691~720地號,11417.0,,山坡地保育區,林業用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2625000,230,,0.0,0,,RPPNMLPLNHPFFAK88CA,0.0,0.0,0.0,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里19鄰尚義街1~30號,39.5,住,,,1071205,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090226,131.53,3,2,2,有,有,7300000,55501,一樓平面,0.0,0,,RPQNMLOJOHPFFBK88CA,82.76,0.0,8.72,
頭屋鄉,土地,枋寮坑段151~180地號,1938.73,,山坡地保育區,農牧用地,1090428,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,335,,0.0,0,,RPQNMLQLNHPFFBK66DA,0.0,0.0,0.0,
苗栗市,房地(土地+建物),苗栗縣苗栗市玉清里8鄰玉興街3巷1~30號,105.1,住,,,1090415,土地2建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,,176.05,3,2,3,有,無,2758970,15672,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPOOMLQKOHPFFBK09CA,176.05,0.0,0.0,
卓蘭鎮,土地,新厝段271~300地號,48.0,住,,,1090321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1813000,37771,,0.0,0,,RPPNMLMLNHPFFAK58CA,0.0,0.0,0.0,
苗栗市,土地,大倫段181~210地號,2005.1,,特定農業區,農牧用地,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,4738,,0.0,0,,RPVNMLTLNHPFFBK37CA,0.0,0.0,0.0,
頭屋鄉,土地,象山段61~90地號,1116.42,,山坡地保育區,農牧用地,1090402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3380000,3028,,0.0,0,,RPQNMLSLNHPFFBK76CA,0.0,0.0,0.0,
苗栗市,房地(土地+建物),苗栗縣苗栗市水源里22鄰金陽街1~30號,13.99,住,,,1090504,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820701,117.97,3,1,2,有,無,3380000,28651,,0.0,0,,RPVNMLLLNHPFFBK56CA,75.01,4.99,14.54,
苗栗市,房地(土地+建物),苗栗縣苗栗市清華里27鄰為民街361~390號,32.86,住,,,1090405,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830203,182.3,4,2,2,有,無,4200000,23039,,0.0,0,,RPUNMLPLNHPFFBK86CA,101.06,0.0,20.97,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮上館里7鄰上館121~150號,122.01,,特定農業區,甲種建築用地,1090423,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000126,161.44,4,2,3,有,無,7300000,45218,,0.0,0,含增建或未登記建物。;,RPTNMLLLNHPFFCK09CA,140.43,0.0,21.01,
通霄鎮,土地,土城段601~630地號,133.37,,山坡地保育區,農牧用地,1070122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,158044,1185,,0.0,0,因判決共有物分割事件，雙方合意買賣，未另立私契。,RPQNMLLMNHPFFCK88CA,0.0,0.0,0.0,
通霄鎮,土地,土城段601~630地號,133.37,,山坡地保育區,農牧用地,1070122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,158044,1185,,0.0,0,因判決共有物分割事件，雙方合意買賣，未另立私契。,RPRNMLLMNHPFFCK98CA,0.0,0.0,0.0,
通霄鎮,土地,南和段571~600地號,2551.0,,山坡地保育區,農牧用地,1080320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1960,,0.0,0,公設土地另案辦理移轉,RPRNMLPJOHPFFCK56CA,0.0,0.0,0.0,
通霄鎮,房地(土地+建物),苗栗縣通霄鎮平元里8鄰平元1~30號,109.72,住,,,1090506,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0591015,43.45,3,2,2,有,無,2400000,55236,,0.0,0,含增建或未登記建物。;,RPTNMLQKOHPFFCK96CA,43.45,0.0,0.0,
後龍鎮,土地,龍坑段361~390地號,4070.32,,山坡地保育區,農牧用地,1090423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,1621,,0.0,0,,RPPNMLPLNHPFFDK56CA,0.0,0.0,0.0,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里19鄰五福新村91~120號,62.22,,鄉村區,乙種建築用地,1090323,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700821,83.27,3,2,2,有,無,1800000,21616,,0.0,0,,RPTNMLTLNHPFFDK37CA,83.27,0.0,0.0,
三灣鄉,土地,雙石段871~900地號,1504.25,,山坡地保育區,農牧用地,1090307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,864,,0.0,0,,RPQNMLLLNHPFFFK09CA,0.0,0.0,0.0,
頭份巿,土地,興隆段上埔小段181~210地號,158.0,住,,,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3360000,21266,,0.0,0,,RPSNMLLLNHPFFFK66CA,0.0,0.0,0.0,
西湖鄉,土地,高埔段331~360地號,2538.0,,山坡地保育區,農牧用地,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,2277,,0.0,0,總價包含道路用地持分,RPQNMLMLNHPFFEK09CA,0.0,0.0,0.0,
西湖鄉,土地,高埔段331~360地號,2540.0,,山坡地保育區,農牧用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1299,,0.0,0,總價包含道路用地持分,RPSNMLMLNHPFFEK66CA,0.0,0.0,0.0,
三義鄉,土地,中心段901~930地號,220.88,住,,,1090202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8216000,37197,,0.0,0,,RPPNMLOLNHPFFEK56CA,0.0,0.0,0.0,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮龍鳳里11鄰龍安街1巷1~30號,22.31,住,,,1090411,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830106,114.94,3,2,2,有,無,3230000,28102,,0.0,0,,RPOOMLOJOHPFFDK98CA,70.35,0.0,9.64,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里22鄰育才路23巷21弄31~60號,103.6,住,,,1090410,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970613,155.34,3,3,3,有,有,8350000,53753,,0.0,0,,RPOOMLPJOHPFFDK09CA,146.11,2.02,7.21,
頭份巿,房地(土地+建物),苗栗縣頭份市田寮里2鄰北田街31~60號,886.23,住,,,1090405,土地3建物1車位0,一層，地下層,一層,工廠,工業用,見其他登記事項,0700902,346.09,0,0,2,有,無,34300000,,,0.0,0,,RPPNMLPLNHPFFFK76CA,346.09,0.0,0.0,
頭份巿,房地(土地+建物),苗栗縣頭份市民權里9鄰自強路二段39巷15弄1~30號,87.28,住,,,1090427,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680614,83.6,4,2,2,有,無,3000000,35885,,0.0,0,含增建或未登記建物。;,RPPNMLRLNHPFFFK96CA,83.6,0.0,0.0,
頭份巿,土地,大化段61~90地號,1840.99,,河川區,農牧用地,1090331,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5312846,2886,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPXNMLQLNHPFFFK67CA,0.0,0.0,0.0,
頭份巿,房地(土地+建物),苗栗縣頭份市田寮里18鄰蘆竹路380巷1~30號,82.61,住,,,1090412,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870304,158.2,4,2,3,有,無,5500000,34766,,0.0,0,,RPSNMLTLNHPFFFK47CA,124.23,24.82,9.15,
頭份巿,房地(土地+建物),苗栗縣頭份市合興里7鄰天祥街25巷1~30號,77.33,住,,,1090409,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930709,153.98,4,2,3,有,有,7900000,51305,,0.0,0,,RPTNMLTLNHPFFFK57CA,139.03,9.18,5.77,
頭份巿,房地(土地+建物)+車位,苗栗縣頭份市山下里9鄰永忠街31~60號,17.73,商,,,1090408,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060731,165.56,3,2,2,有,有,7330000,47254,坡道平面,31.18,980000,,RPOOMLNJOHPFFFK09CA,81.61,5.38,6.88,
頭份巿,房地(土地+建物)+車位,苗栗縣頭份市民生街31~60號,17.25,住,,,1090416,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080910,122.25999999999999,2,2,1,有,有,4500000,39240,坡道平面,34.34,1050000,,RPXNMLQKOHPFFFK67CA,55.34,0.0,3.71,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大厝里17鄰環市路一段273巷1~30號,302.06,住,,,1090105,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0970130,350.36,7,2,8,有,無,15000000,42813,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLRLNHPFFDK96CA,346.81,0.0,3.54,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里22鄰五福街65巷1~30號,74.29,,山坡地保育區,丙種建築用地,1090407,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830607,184.19,4,3,3,有,無,5300000,28775,,0.0,0,含增建或未登記建物。;,RPVNMLMLNHPFFDK86CA,145.08,16.99,22.12,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里11鄰立華街61~90號,26.53,住,,,1090504,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080311,87.49,2,2,1,有,有,5400000,61721,坡道機械,0.0,0,,RPWNMLMLNHPFFDK96CA,51.79,1.73,6.67,
造橋鄉,房地(土地+建物),苗栗縣造橋鄉頭家城路信義巷1~30號,160.74,,鄉村區,乙種建築用地,1090425,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0691104,127.36,3,2,2,有,無,3000000,23555,,0.0,0,,RPPNMLNLNHPFFDK98CA,127.36,0.0,0.0,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮崎頂里16鄰和仁街22巷31~60號,82.0,,工業區,丁種建築用地,1081027,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090103,154.87,5,1,1,有,無,8650000,55853,,0.0,0,,RPQOMLPLNHPFFDK76CA,153.06,0.0,1.81,
竹南鎮,土地,新生段391~420地號,7.77,住,,,1090326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,408857,52620,,0.0,0,向政府機關承購之案件。;,RPPNMLQLNHPFFDK66CA,0.0,0.0,0.0,
苗栗市,土地,為公段871~900地號,144.92,住,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,24841,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLPLNHPFFBK96CA,0.0,0.0,0.0,
頭屋鄉,土地,孔聖段1171~1200地號,304.9,,山坡地保育區,丙種建築用地,1090507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,5904,,0.0,0,含增建或未登記建物。;本件買賣總價包含未保存之建物,RPQNMLMLNHPFFBK78CA,0.0,0.0,0.0,
公館鄉,土地,福南段811~840地號,2682.0,,特定農業區,農牧用地,1090429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9329950,3479,,0.0,0,,RPRNMLQLNHPFFBK66CA,0.0,0.0,0.0,
公館鄉,土地,福南段811~840地號,586.67,,特定農業區,甲種建築用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4853800,8273,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;土地上有一棟未登記建物,RPSNMLQLNHPFFBK76CA,0.0,0.0,0.0,
苗栗市,土地,芒埔段661~690地號,797.0,,特定農業區,農牧用地,1090425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,5395,,0.0,0,,RPPNMLPLNHPFFBK98CA,0.0,0.0,0.0,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里18鄰中華東街421~450號,18.36,住,,,1090428,土地1建物1車位1,二層，三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881123,148.29,3,2,2,有,有,3230000,21782,坡道平面,0.0,0,,RPSNMLPLNHPFFBK66CA,84.72,0.0,10.84,
苗栗市,土地,勝利段2071~2100地號,32.38,住,,,1090502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,820000,25324,,0.0,0,含增建或未登記建物。;,RPRNMLRLNHPFFBK76CA,0.0,0.0,0.0,
公館鄉,房地(土地+建物),苗栗縣公館鄉館中村16鄰大同路館華巷1~30號,132.28,住,,,1090412,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071221,244.31,5,2,3,有,無,11960000,48954,,0.0,0,,RPRNMLNJOHPFFBK88CA,235.75,0.0,8.56,
大湖鄉,土地,大湖段181~210地號,1655.4,,山坡地保育區,農牧用地,1090205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,810000,489,,0.0,0,,RPQNMLQLNHPFFAK09CA,0.0,0.0,0.0,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市文山里17鄰自治路408巷91~120號,26.65,住,,,1090430,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080318,152.09,3,2,2,有,有,6080000,39976,坡道平面,21.97,0,,RPXNMLMKOHPFFBK86CA,77.25,0.0,12.33,
頭屋鄉,房地(土地+建物),苗栗縣頭屋鄉頭屋村24鄰尖豐路121~150號,127.0,,山坡地保育區,丙種建築用地,1090425,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1050715,111.48,2,2,2,有,無,6500000,58306,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLKOHPFFBK68DA,111.48,0.0,0.0,
苗栗市,房地(土地+建物),苗栗縣苗栗市恭敬里8鄰中正路1081~1110號,3.96,住,,,1090514,土地3建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,30.58,0,0,0,無,有,1100000,35971,,0.0,0,,RPQNMLKLOHPFFBK68CA,16.38,0.0,3.39,
