鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉紅葉路31~60號,95.94,,一般農業區,甲種建築用地,1081002,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860815,178.12,4,2,2,有,無,2800000,15720,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQQMLTKJIOFFBG88CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉金泰路348巷7弄1~30號,129.95,住,,,1081016,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080329,148.82,3,1,3,有,無,9180000,61685,,0.0,0,,RPROMLNKJIOFFBG18CA
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉仁愛路156巷1~30號,23.54,住,,,1081008,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861226,163.14999999999998,3,2,2,有,有,8000000,49035,坡道機械,23.6,0,買賣總價新台幣800萬車位131價款陸拾伍萬元整,RPPOMLLLJIOFFBG87CA
壯圍鄉,土地,吉祥一段571~600地號,518.18,農,,,1080724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14891199,28738,,0.0,0,,RPTPMLLLJIOFFBG38CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮四育路121~150號,115.5,住,,,1081014,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0961113,222.53,4,2,3,有,無,18500000,83135,,0.0,0,雨遮有增建,RPXNMLQJKIOFFAG88CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉廣安路97巷1弄1~30號,11.56,,特定農業區,甲種建築用地,1081006,土地2建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880203,49.61,1,1,1,有,有,2550000,51401,,0.0,0,陽台外推,RPUOMLTLJIOFFAG09CA
羅東鎮,土地,北成一段931~960地號,73.75,,特定農業區,甲種建築用地,1081027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2422000,32841,,0.0,0,,RPOOMLNKJIOFFAG77CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇東中路1~30號,3.44,商,,,1081029,土地2建物1車位0,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720719,37.19,1,1,1,有,有,390000,10487,,0.0,0,1.由買方自行復電  2.雙方代書費均由買方負擔,RPPOMLNKJIOFFAG87CA
羅東鎮,土地,東榮一段1~30地號,91.53,商,,,1081007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,125642,,0.0,0,,RPPNMLPKJIOFFAG97CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉武罕五路150巷22弄1~30號,109.7,,特定農業區,甲種建築用地,1080928,土地9建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050301,182.73,4,2,5,有,無,8250000,45149,,0.0,0,,RPVNMLNKJIOFFAG38CA
五結鄉,土地,和平段391~420地號,64.16,其他,,,1081023,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1252000,19514,,0.0,0,,RPXNMLMKJIOFFAG48CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中正南路121~150號,178.0,商,,,1080918,土地1建物1車位0,全,一層,透天厝,住家用,木造,0180610,101.56,0,0,0,無,無,13000000,128003,,0.0,0,房屋現況不堪居住。,RPPNMLSKJIOFFAG28CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民權路109巷1~30號,75.0,商,,,1081004,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0771110,191.94,0,0,3,有,無,10000000,52100,,0.0,0,另有增建，約20坪。,RPUNMLTKJIOFFAG88CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路二段273巷1~30號,97.0,,特定農業區,甲種建築用地,1081027,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,114.84,7,2,5,有,無,8000000,69662,,0.0,0,含增建或未登記建物。;,RPPOMLPKJIOFFAG08CA
冬山鄉,土地,安平段241~270地號,955.12,,一般農業區,農牧用地,1081010,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,1518,,0.0,0,,RPXNMLTKJIOFFAG56CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉松鹿路319巷1~30號,89.98,,鄉村區,乙種建築用地,1081023,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680823,98.96,3,2,2,有,無,4300000,43452,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLTKJIOFFAG38CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮光明街1~30號,119.0,住,,,1081024,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0771114,139.0,4,3,3,有,無,11000000,79137,,0.0,0,,RPQOMLTKJIOFFAG58CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路251巷13弄1~30號,90.99,住,,,1060705,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080830,174.6,4,1,3,有,無,7950000,45533,,0.0,0,,RPRNMLPKJIOFFAG18CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路251巷13弄1~30號,90.99,住,,,1060929,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080830,174.6,4,1,3,有,無,7800000,44674,,0.0,0,,RPSNMLPKJIOFFAG28CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路251巷13弄1~30號,90.99,住,,,1060921,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080830,178.28,4,1,3,有,無,7950000,44593,,0.0,0,,RPTNMLPKJIOFFAG38CA
冬山鄉,土地,義成三段991~1020地號,10.08,其他,,,1080925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,11905,,0.0,0,包含公共設施保留地之交易。;,RPXNMLPKJIOFFAG78CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮龍德里龍祥二路5巷1~30號,83.5,,工業區,丁種建築用地,1081021,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080104,152.54,4,2,3,有,無,7200000,47201,,0.0,0,,RPQNMLOKJIOFFAG97CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路二段1~30號,3.76,商,,,1081017,土地2建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850830,43.99,1,1,1,有,無,2500000,56831,,0.0,0,,RPRNMLOKJIOFFAG08CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路251巷15弄1~30號,123.15,住,,,1060509,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080830,158.78,4,1,3,有,無,7410000,46668,,0.0,0,,RPPNMLPLJIOFFAG08CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結路二段98巷8弄1~30號,100.8,,特定農業區,甲種建築用地,1070817,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080909,188.41,4,2,4,有,無,9800000,52014,,0.0,0,,RPQNMLMJKIOFFAG77CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結路二段98巷8弄1~30號,107.9,,特定農業區,甲種建築用地,1070809,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080909,199.23,4,2,4,有,無,9689170,48633,,0.0,0,,RPRNMLMJKIOFFAG87CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市民族路481~510號,28.12,住,,,1081002,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871001,168.42000000000002,3,2,2,有,有,8500000,50469,坡道平面,0.0,0,陽台外推,RPQNMLKLJIOFFBG77CA
員山鄉,土地,新洲子段721~750地號,2719.79,,特定農業區,農牧用地,1080827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8225000,3024,,0.0,0,,RPQOMLPKJIOFFBG28CA
宜蘭市,土地,進士一段1201~1230地號,498.47,農,,,1081014,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4523700,9075,,0.0,0,親友、員工或其他特殊關係間之交易。;移轉持分為5人共有.,RPPOMLNKJIOFFBG97CA
