鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉興路384巷1~30號,25.38,住,,,1080822,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830504,135.21,3,2,2,有,有,4500000,33282,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLQLJIOFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市三民路1~30號,30.62,住,,,1081007,土地3建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821118,163.99,3,2,2,有,有,6600000,40246,升降機械,0.0,0,,RPVOMLQLJIOFFBJ66CA
竹北市,土地,中興段781~810地號,1400.33,住,,,1080808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110133400,78648,,0.0,0,,RPUOMLRLJIOFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路91~120號,9.0,住,,,1081008,土地1建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050921,121.1,2,2,2,有,有,7700000,63584,坡道平面,29.83,0,,RPOSMLSLJIOFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路271~300號,21.75,商,,,1080830,土地1建物1車位2,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040417,277.03999999999996,4,2,2,有,有,22100000,79772,坡道平面,0.0,2600000,,RPRPMLNJKIOFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路271~300號,21.75,商,,,1080927,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040417,277.03999999999996,4,2,2,有,有,22300000,80494,坡道平面,0.0,2800000,,RPOQMLNJKIOFFBJ38CA
寶山鄉,土地,大雅段91~120地號,648.09,其他,,,1080908,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5608049,8653,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPVOMLNKJIOFFCJ98CA
芎林鄉,房地(土地+建物),新竹縣芎林鄉綠獅五街31巷1~30號,71.23,,鄉村區,乙種建築用地,1081009,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071112,185.86,4,1,4,有,無,10680000,57463,,0.0,0,,RPPOMLNKJIOFFCJ38CA
寶山鄉,土地,園區段241~270地號,2066.82,其他,,,1080915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15389352,7446,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPPPMLNKJIOFFCJ48CA
寶山鄉,土地,大雅段151~180地號,513.12,其他,,,1080917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4034543,7863,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPSQMLNKJIOFFCJ88CA
寶山鄉,土地,園區段721~750地號,1.37,其他,,,1080828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10035,7325,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPSTMLPLJIOFFCJ86CA
竹東鎮,土地,富貴段391~420地號,6.87,農,,,1081015,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,138350,20138,,0.0,0,面積平方公尺：4.16、1.1、0.94等三土地為共有人買賣,RPVNMLRLJIOFFCJ76CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,28.81,住,,,1080909,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,91.74,2,1,1,有,有,4880000,53194,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPWNMLTJKIOFFCJ96CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,42.21,住,,,1070201,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,133.39,3,1,2,有,有,6800000,50978,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPXNMLTJKIOFFCJ07CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,41.54,住,,,1071019,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,131.81,3,1,2,有,有,6880000,52196,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLTJKIOFFCJ88CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,52.26,住,,,1070416,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,169.32999999999998,4,1,2,有,有,8500000,50198,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPOMLTJKIOFFCJ98CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,28.81,住,,,1070205,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,91.74,1,1,1,有,有,4500000,49052,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQOMLTJKIOFFCJ09CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,42.21,住,,,1060718,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,133.39,3,1,2,有,有,7200000,53977,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPROMLTJKIOFFCJ56CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,41.54,住,,,1060925,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,131.81,3,1,2,有,有,7200000,54624,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPSOMLTJKIOFFCJ66CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,51.59,住,,,1061110,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,168.66,4,1,2,有,有,8380000,49686,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTOMLTJKIOFFCJ76CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,42.21,住,,,1061215,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,133.39,3,1,2,有,有,6800000,50978,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPSNMLTJKIOFFCJ56CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,41.54,住,,,1061212,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,131.81,3,1,2,有,有,6680000,50679,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLTJKIOFFCJ66CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,52.26,住,,,1070503,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,169.32999999999998,4,1,2,有,有,8500000,50198,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPUNMLTJKIOFFCJ76CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,42.21,住,,,1060619,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,133.39,3,1,2,有,有,7200000,53977,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVOMLTJKIOFFCJ96CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,41.54,住,,,1061005,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,131.81,3,1,2,有,有,7200000,54624,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPWOMLTJKIOFFCJ07CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,57.62,住,,,1070314,土地1建物1車位2,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,174.63,4,1,2,有,有,9500000,54401,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPRPMLTJKIOFFCJ66CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段204巷1~30號,34.84,住,,,1080831,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,97.69999999999999,2,1,1,有,有,4980000,50972,一樓平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTPMLTJKIOFFCJ86CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉天津一街1~30號,83.0,,工業區,丁種建築用地,1080926,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020128,392.12,19,0,19,有,無,16800000,42844,,0.0,0,"增建:天井,頂樓,雨遮外推",RPRNMLNKJIOFFDJ58CA
新豐鄉,土地,福興段後湖子小段301~330地號,2502.0,,特定農業區,農牧用地,1080924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,2798,,0.0,0,,RPVNMLNKJIOFFDJ98CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉維東六街31~60號,156.71,,鄉村區,乙種建築用地,1080929,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080117,355.03,4,3,5,有,無,16600000,46757,,0.0,0,,RPQOMLNKJIOFFDJ58CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉光明街28巷1~30號,28.07,住,,,1080927,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,146.41,3,2,2,有,無,6800000,53088,坡道平面,33.39,800000,,RPUNMLOKJIOFFDJ98CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉達生五路331~360號,16.65,商,,,1081016,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,142.61,2,2,1,有,有,6180000,43335,坡道平面,38.93,0,,RPWNMLOKJIOFFDJ56CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉維東路31~60號,85.3,,鄉村區,乙種建築用地,1081001,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080804,186.3,3,2,3,有,無,9600000,51530,,0.0,0,,RPQNMLTKJIOFFDJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市文義街1~30號,16.17,住,,,1081028,土地1建物1車位2,九層，見其他登記事項,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1000329,82.25,3,2,2,有,有,6000000,72957,坡道平面,46.46,0,,RPWPMLNJKIOFFBJ56DA
關西鎮,房地(土地+建物),新竹縣關西鎮文化街5巷1~30號,74.74,住,,,1080925,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0690913,151.5,3,1,2,有,無,3368000,22231,,0.0,0,,RPPNMLNKJIOFFBJ28DA
湖口鄉,房地(土地+建物),新竹縣湖口鄉信昌三街1~30號,82.32,,鄉村區,乙種建築用地,1080922,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061005,217.64,5,2,4,有,無,10000000,45947,,0.0,0,建物總價內含裝潢費用新台幣65萬元整。,RPSNMLPKJIOFFDJ88CA
湖口鄉,土地,湖南段691~720地號,3431.0,,特定農業區,農牧用地,1080902,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16580000,4832,,0.0,0,,RPTNMLPKJIOFFDJ98CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中山路一段571~600號,14.96,商,,,1081021,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,132.03,2,2,1,有,有,6220000,47111,坡道平面,38.93,0,,RPOOMLOKJIOFFDJ48CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中山路一段571~600號,15.04,商,,,1081025,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,132.63,2,2,1,有,有,6570000,49536,坡道平面,38.93,0,,RPPOMLOKJIOFFDJ58CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新街426巷1~30號,30.52,,一般農業區,甲種建築用地,1080929,土地2建物2車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931120,102.5,2,2,1,有,有,4390000,42833,坡道平面,0.0,0,,RPROMLNKJIOFFDJ68CA
新豐鄉,土地,後湖段埔和小段271~300地號,572.0,,特定農業區,農牧用地,1081015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,10490,,0.0,0,買受人負擔土地增值稅共220538元,RPQNMLOKJIOFFDJ58CA
湖口鄉,土地,中興段復興小段721~750地號,83.0,,工業區,丁種建築用地,1081007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880000,22651,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLOKJIOFFDJ68CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中山路一段571~600號,15.04,商,,,1081022,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,129.63,2,2,1,有,有,6400000,49371,坡道平面,35.94,0,,RPSNMLOKJIOFFDJ78CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉松江二街61~90號,24.79,,工業區,丁種建築用地,1080912,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0870717,86.91999999999999,3,2,2,有,有,3300000,37966,,0.0,0,,RPPOMLNKJIOFFDJ48CA
湖口鄉,土地,中義段451~480地號,154.0,住,,,1081006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7980000,51818,,0.0,0,,RPTNMLQLJIOFFDJ56CA
湖口鄉,土地,波羅段151~180地號,171.45,,,,1080724,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,52493,,0.0,0,,RPOPMLTLJIOFFDJ56CA
寶山鄉,土地,園區段721~750地號,3.15,其他,,,1080828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24891,7902,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPVPMLPLJIOFFCJ76CA
寶山鄉,土地,大雅段151~180地號,513.12,其他,,,1080917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4034542,7863,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPTQMLNKJIOFFCJ98CA
寶山鄉,土地,園區段601~630地號,179.15,其他,,,1080915,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1233816,6887,,0.0,0,新竹科學工業園區寶山用地擴建計畫協議價購取得之土地,RPUQMLNKJIOFFCJ09CA
