鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路181~210號,158.92,商,,,1081010,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0690808,422.72,6,5,7,有,無,46000000,108819,,0.0,0,,RPUOMLTJKIOFFCE98CA
前鎮區,房地(土地+建物),高雄市前鎮區翠亨北路241~270號,8.86,住,,,1081014,土地1建物1車位0,二層,九層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,1051021,43.79,1,1,1,有,有,3670000,83809,,0.0,0,有裝潢,RPXOMLKKKIOFFCE48CA
三民區,房地(土地+建物),高雄市三民區建國三路46巷1~30號,6.26,商,,,1081028,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700130,27.21,1,1,1,有,無,1100000,40426,,0.0,0,,RPQPMLLKJIOFFDE97CA
三民區,房地(土地+建物),高雄市三民區正忠路421~450號,30.55,住,,,1081014,土地2建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740215,95.14,3,1,2,有,無,5880000,61804,,0.0,0,,RPRQMLLKJIOFFDE18CA
三民區,房地(土地+建物),高雄市三民區河北一路241~270號,2.43,商,,,1081025,土地2建物1車位0,十二層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0690718,19.03,1,1,1,有,有,460000,24172,,0.0,0,,RPWNMLMKJIOFFDE48CA
三民區,房地(土地+建物),高雄市三民區九如二路391~420號,79.0,商,,,1081002,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,0610509,270.22,3,2,4,有,無,22500000,83265,,0.0,0,含增建或未登記建物。;,RPQPMLMKJIOFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區正忠路31~60號,19.95,商,,,1080905,土地1建物1車位2,二十七層，二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040906,321.73,4,2,2,有,有,20000000,64017,坡道平面,53.05,2800000,實品屋,RPUNMLNKJIOFFDE38CA
三民區,房地(土地+建物),高雄市三民區鼎金一巷32弄1~30號,98.6,其他,,,1081019,土地2建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1061219,217.85,4,2,4,有,無,13800000,63346,,0.0,0,,RPOPMLNKJIOFFDE97CA
三民區,房地(土地+建物),高雄市三民區民族一路301~330號,23.81,商,,,1080922,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680528,92.04,3,2,2,有,無,1950000,21186,,0.0,0,,RPTPMLOKJIOFFDE58CA
三民區,房地(土地+建物),高雄市三民區鼎華路181~210號,4.05,商,,,1081030,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830105,42.300000000000004,0,0,0,無,有,1600000,37825,,0.0,0,,RPUNMLOKJIOFFDE48CA
三民區,房地(土地+建物),高雄市三民區應安街151~180號,64.5,商,,,1081003,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),,鋼筋混凝土造,0690712,211.2,5,2,5,有,無,14500000,68655,,0.0,0,有整修有增建,RPROMLSKJIOFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區興昌街31~60號,10.8,商,,,1081009,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041230,115.92,2,2,1,有,有,7450000,64268,坡道機械,11.45,0,附傢俱家電,RPTOMLSKJIOFFDE88CA
三民區,房地(土地+建物),高雄市三民區建工路272巷1弄1~30號,31.78,住,,,1080926,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681128,80.51,3,2,2,有,無,2550000,31673,,0.0,0,,RPSNMLPLJIOFFDE48CA
三民區,房地(土地+建物),高雄市三民區澄平街91~120號,39.62,住,,,1080729,土地1建物1車位0,一層，二層，三層，騎樓,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830510,273.36,5,2,3,有,有,12000000,43898,,0.0,0,,RPVOMLQLJIOFFDE98CA
三民區,房地(土地+建物),高雄市三民區鼎強街511~540號,15.47,住,,,1081011,土地1建物1車位0,五層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821231,122.54,3,2,2,有,有,4200000,34275,,0.0,0,,RPVNMLSLJIOFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區自立一路85巷1~30號,32.61,商,,,1081024,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,213.57,4,2,2,有,有,9700000,45418,坡道平面,0.0,0,,RPTOMLSLJIOFFDE98CA
三民區,房地(土地+建物),高雄市三民區民族一路312巷7弄1~30號,77.68,商,,,1080909,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0660916,130.11,5,1,3,有,無,7500000,57644,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLSLJIOFFDE09CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓路329巷1~30號,98.0,住,,,1081001,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1021015,211.63,5,2,4,有,無,10250000,48434,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLMKJIOFFEE28CA
左營區,房地(土地+建物),高雄市左營區先鋒路347巷31~60號,86.0,住,,,1081025,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,0950616,233.2,5,2,5,有,無,14050000,60249,,0.0,0,,RPRQMLMKJIOFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區大學三十二街369巷1~30號,139.23,住,,,1080918,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,1000131,246.45,4,2,4,有,無,16000000,64922,,0.0,0,,RPVQMLMKJIOFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區光興街151~180號,11.23,住,,,1081012,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0880513,127.33,3,2,2,有,有,6800000,53405,坡道機械,14.75,0,,RPSPMLNKJIOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區辛亥路241~270號,17.79,其他,,,1081014,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011105,273.56,4,2,2,有,有,17650000,64520,坡道平面,0.0,0,,RPPOMLNKJIOFFEE08CA
左營區,房地(土地+建物),高雄市左營區至聖路151~180號,165.0,商,,,1080911,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0940908,306.35,13,2,13,有,無,49800000,162559,,0.0,0,含增建或未登記建物。新所有權人有2人,RPXOMLNKJIOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區藍田路841~870號,72.48,住,,,1081009,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940304,176.95,5,1,1,有,無,16500000,93247,,0.0,0,含增建或未登記建物。新所有權人有2人,RPOPMLNKJIOFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區重化街61~90號,14.42,商,,,1081010,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880329,159.16,4,2,2,有,無,7160000,44986,坡道機械,24.54,0,含家俱家電,RPPPMLPKJIOFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區加昌路781~810號,21.59,商,,,1081014,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720412,89.31,3,2,2,有,無,2200000,24633,,0.0,0,,RPUQMLPKJIOFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路181~210號,15.42,住,,,1080928,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,136.29,3,2,2,有,有,8200000,60166,坡道平面,0.0,0,,RPWQMLPKJIOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德賢路209巷1~30號,16.94,住,,,1081005,土地1建物1車位1,十三層，夾層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840821,144.5,3,2,2,有,有,5300000,36678,坡道機械,0.0,0,附冷氣,RPROMLSKJIOFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路151巷47弄1~30號,65.0,住,,,1081002,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821108,105.42,3,2,3,有,無,5280000,50085,,0.0,0,,RPPQMLSKJIOFFEE78CA
楠梓區,土地,土庫段四小段61~90地號,31.0,其他,,,1081028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,387300,12494,,0.0,0,道路用地,RPWNMLKLJIOFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十八街31~60號,168.17,住,,,1080922,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1080214,374.49,5,1,5,有,無,30200000,80643,,0.0,0,,RPVNMLQLJIOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區旗楠路871~900號,9.1,商,,,1081009,土地2建物1車位0,十二層,十七層,辦公商業大樓,住家用,鋼筋混凝土造,0831014,80.26,2,2,1,有,有,2200000,27411,,0.0,0,鄰居間買賣,RPXNMLMJKIOFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區健民街9巷31~60號,65.0,住,,,1080929,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630805,78.4,3,2,2,有,無,6500000,82908,,0.0,0,,RPVOMLNJKIOFFEE68CA
岡山區,房地(土地+建物),高雄市岡山區公園西路二段96巷31~60號,79.0,住,,,1081017,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0811022,157.74,4,1,3,有,無,4500000,28528,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOKJIOFFFE48CA
岡山區,房地(土地+建物),高雄市岡山區岡榮路17巷1~30號,68.0,住,,,1081019,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830220,139.11,4,2,4,有,無,8400000,60384,,0.0,0,,RPWOMLOKJIOFFFE98CA
梓官區,房地(土地+建物),高雄市梓官區漁港二路1~30號,140.0,工,,,1080926,土地1建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土造,0820202,255.61,4,2,3,有,無,7600000,29733,,0.0,0,,RPXOMLSKJIOFFFE86CA
岡山區,土地,灣裡西段1321~1350地號,3497.16,工,,,1080819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102615000,29342,,0.0,0,,RPTNMLKLJIOFFFE28CA
岡山區,土地,大仁段1321~1350地號,185.0,住,,,1081017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8390000,45351,,0.0,0,,RPUNMLKLJIOFFFE38CA
橋頭區,土地,筆秀段931~960地號,1000.0,其他,,,1080917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14300000,14300,,0.0,0,親友、員工或其他特殊關係間之交易。;細部計劃尚未完成，未能准許依變更後計劃用途使用現況作農業使用。,RPQNMLQLJIOFFFE58CA
橋頭區,房地(土地+建物),高雄市橋頭區三德路1~30號,97.19,,鄉村區,乙種建築用地,1081018,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820122,135.5,4,2,3,有,無,1339090,9883,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLQLJIOFFFE68CA
梓官區,土地,頂蚵子寮段一小段1~30地號,1126.56,,一般農業區,養殖用地,1080917,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11400000,10119,,0.0,0,鄰地所有權人買賣,RPRNMLTLJIOFFFE98CA
橋頭區,土地,仕和段631~660地號,84.31,其他,,,1080930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,455000,5397,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留之交易,RPXOMLTLJIOFFFE07CA
燕巢區,房地(土地+建物),高雄市燕巢區中興路64巷117弄31~60號,81.29,住,,,1081001,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080130,201.68,4,2,4,有,無,9280000,46013,,0.0,0,,RPXNMLOJKIOFFFE98CA
鳳山區,房地(土地+建物),高雄市鳳山區中山東路380巷40弄1~30號,23.5,住,,,1081015,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710222,63.85,2,2,1,有,無,3360000,52623,,0.0,0,含增建或未登記建物。;,RPVOMLLKJIOFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區三商街31~60號,92.0,住,,,1081016,土地1建物1車位0,全,三層,透天厝,見其他登記事項,加強磚造,0630807,196.24,4,2,3,有,無,10720000,54627,,0.0,0,,RPXOMLLKJIOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區新樂街121~150號,20.44,住,,,1081021,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710710,78.11,3,2,1,有,無,3250000,41608,,0.0,0,,RPUNMLMKJIOFFGE58CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新強路125巷1~30號,23.21,住,,,1081010,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841020,129.48,4,2,2,有,有,5300000,40933,坡道機械,0.0,0,,RPVNMLMKJIOFFGE68CA
